tree_id_num,lon_tr,lat_tr
tree_1401630,39.90214232,-10.22571277
tree_140164,30.9540376,-27.3011784
tree_140166,27.66143191,-25.18452171
tree_48914,27.67874007,-25.1801045
tree_271385,27.62113637,-25.1604524
tree_140179,28.88066509,-32.18977192
tree_14018,28.38305569,-31.05599035
tree_140181,27.72083854,-32.91662894
tree_1401819,34.31449159,-6.730705107
tree_1401876,39.3880359,-7.157281745
tree_472604,39.3947969,-7.164673817
tree_551977,39.39299397,-7.161969401
tree_414106,39.36090175,-7.178286047
tree_1952173,39.39858306,-7.16133837
tree_1971987,32.89693533,-6.704201825
tree_140194,28.47491511,-32.5923694
tree_283756,29.41613608,-28.68601998
tree_129766,29.42578177,-28.69088792
tree_46041,29.42731426,-28.69458396
tree_1402008,37.73023878,-11.23860692
tree_215429,29.94096976,-30.39953831
tree_1736,29.939888,-30.39953831
tree_1402063,30.54816404,-3.852394564
tree_1402093,36.61269061,-6.567989377
tree_350578,36.56085627,-6.588813385
tree_716609,36.55788143,-6.580069105
tree_594912,36.59988978,-6.540494476
tree_1369302,36.57113299,-6.608014742
tree_880872,36.63495683,-6.625232861
tree_1302847,36.6020533,-6.538961973
tree_702346,36.64153754,-6.537880206
tree_140212,30.81043402,-26.02893071
tree_229304,30.83396229,-25.94851939
tree_222740,30.89363936,-26.00368949
tree_209022,30.82539836,-25.9416682
tree_271016,30.75228944,-26.10213025
tree_213541,30.752019,-26.09933568
tree_179720,30.68440903,-26.0338888
tree_171155,30.73038381,-25.94455291
tree_187902,30.7841112,-25.92850671
tree_208283,30.72695824,-25.94509379
tree_212402,30.7079373,-26.06192459
tree_1402138,37.50532286,-4.408512756
tree_1402160,31.59837266,-1.297351947
tree_547086,31.59530767,-1.295008119
tree_196886,30.33950802,-26.47579047
tree_1402170,33.04675908,-7.047031697
tree_1106811,33.0355809,-7.039910067
tree_1402282,36.17683149,-10.65859972
tree_508119,36.17511871,-10.66310708
tree_836857,39.6283669,-10.10383373
tree_700075,36.16799712,-4.704195633
tree_140233,30.65610299,-29.22753432
tree_358510,32.64686849,-6.349833108
tree_1402377,37.41715942,-10.62930187
tree_701000,37.41896235,-10.61983641
tree_1402532,34.35226305,-5.912709245
tree_1415882,32.26464664,-7.108421953
tree_1254809,32.26861309,-7.104455475
tree_966538,32.26122107,-7.113740639
tree_1402643,37.62972525,-8.661568382
tree_1850259,37.6284632,-8.652193072
tree_1402664,39.12183281,-6.643713041
tree_1532039,39.12156237,-6.643352452
tree_14027,30.74489742,-29.84432159
tree_288972,30.74724123,-29.86126926
tree_1402713,35.84950896,-3.973642573
tree_1567754,35.84995969,-3.974994781
tree_343321,35.86375213,-3.951556505
tree_1675478,35.84905823,-3.978149934
tree_794201,37.08100252,-2.993562012
tree_1402751,37.6107043,-8.581157063
tree_1327296,32.31945581,-6.334417934
tree_1574424,35.88015883,-3.305291094
tree_1228340,35.85464732,-3.355953831
tree_892052,35.86384228,-3.329811138
tree_1659240,35.86555507,-3.408960396
tree_1671270,35.86699741,-3.41238599
tree_1523614,35.86357184,-3.33071261
tree_780513,35.88367455,-3.306282714
tree_1338330,35.85203307,-3.375605925
tree_621675,35.85194292,-3.366140467
tree_869525,35.85825319,-3.338735712
tree_1402775,31.67103087,-5.984376284
tree_1572253,30.99709442,-2.076314063
tree_1558545,31.01584493,-2.085599227
tree_140288,27.65494136,-24.94626261
tree_227962,27.6349288,-24.95653939
tree_181303,27.60463954,-25.03271379
tree_160499,27.67324112,-25.14152149
tree_230243,27.78655544,-24.8916334
tree_1402889,34.45430907,-9.574489265
tree_713586,34.4588164,-9.58016854
tree_140295,28.18635574,-31.49726099
tree_249601,28.1874375,-31.49969496
tree_1403024,30.76100031,-4.762160294
tree_1627289,30.76307368,-4.763242061
tree_297868,30.76217222,-4.764413975
tree_509853,30.76397515,-4.753055425
tree_140305,26.45851527,-27.32912404
tree_1403084,39.04692093,-9.003496782
tree_1403097,37.71004593,-3.655603186
tree_1005864,37.71229959,-3.647850525
tree_579689,37.71193901,-3.649022439
tree_1403184,38.24362402,-7.279791816
tree_1999423,38.24434519,-7.283758293
tree_1979800,38.24479593,-7.280512993
tree_1403193,38.32628851,-9.917860021
tree_14032,30.97053443,-28.63094002
tree_124839,30.97170634,-28.63355429
tree_1403203,31.39022401,-5.317467161
tree_1403207,34.9301933,-9.485604108
tree_1468830,34.93929811,-9.48389131
tree_1403208,35.14952013,-6.495150425
tree_930348,35.12617214,-6.491634683
tree_1893974,35.13644886,-6.519850763
tree_140322,32.78004775,-26.89614695
tree_163838,32.77824482,-26.89407356
tree_163538,32.78798065,-26.89596666
tree_15132,32.76048593,-26.89308194
tree_1403241,38.69291499,-5.999250575
tree_140325,29.02057266,-32.08249673
tree_3499,29.44921989,-28.22419577
tree_270711,29.42515074,-28.20346191
tree_188241,29.41388241,-28.31650653
tree_202343,29.44967063,-28.24078286
tree_268941,29.42379854,-28.31299078
tree_1403284,38.62142868,-5.811744361
tree_1767839,38.62151883,-5.812645833
tree_1403333,31.58683388,-4.228669055
tree_654167,31.58827623,-4.224341988
tree_1882986,32.35389183,-5.787945495
tree_649297,30.65661048,-2.937760884
tree_1128683,30.62659164,-2.913060546
tree_1960848,35.59854065,-4.360554435
tree_1573425,35.60584253,-4.375248432
tree_476204,39.22018281,-10.64417616
tree_901471,39.22171531,-10.65850957
tree_1403576,37.11057062,-9.928948129
tree_1403592,39.26011779,-10.48299293
tree_140360,26.21863509,-24.85629569
tree_64711,26.22206066,-24.86422864
tree_50926,26.2638887,-24.87423498
tree_208451,26.19690975,-24.86927689
tree_1403662,34.17891101,-5.43159354
tree_1403676,35.24119928,-8.06497409
tree_1781961,35.24696867,-8.055148043
tree_1781962,35.23777371,-8.101483713
tree_1843985,35.26779255,-8.058122901
tree_1078860,35.22479259,-8.095624144
tree_171284,28.19041234,-32.29993182
tree_203678,28.17634947,-32.27883737
tree_161067,28.16760524,-32.28280385
tree_146803,28.1887897,-32.29993182
tree_587471,33.85194907,-8.950400071
tree_1403745,31.01431243,-7.781190645
tree_20042,28.76311389,-27.73559785
tree_259807,28.66548509,-27.76904247
tree_49172,28.85912005,-27.4940033
tree_1403818,38.96416629,-7.498849557
tree_1094822,38.97363169,-7.496415582
tree_1021602,38.96137175,-7.520214448
tree_1403907,34.26211638,-7.707991104
tree_1450592,34.26418976,-7.70519654
tree_140392,27.87246518,-31.47048726
tree_1480721,39.21432328,-7.905052924
tree_140397,30.14334895,-25.10014391
tree_35667,30.14136572,-25.09861141
tree_140398,29.68287996,-28.03732059
tree_198243,29.68928037,-28.03560779
tree_1404046,35.68021353,-8.50444178
tree_925860,35.67786972,-8.512014147
tree_1003120,35.67228062,-8.506515166
tree_140409,30.7440861,-29.29766885
tree_185976,30.75679677,-29.31912389
tree_1404091,31.27952391,-4.453045482
tree_561928,31.31026392,-4.384173007
tree_1886491,31.48568933,-4.508486021
tree_1879660,31.19289297,-4.428435291
tree_1405709,31.29025137,-4.396252734
tree_1971199,31.28980063,-4.397244353
tree_463641,31.26933734,-4.477475378
tree_140415,26.7145317,-25.84719391
tree_156215,26.71696566,-25.84584171
tree_14042,28.54658168,-31.36546575
tree_285856,28.56623365,-31.36023721
tree_6993,28.47788995,-31.31092669
tree_121380,28.54522948,-31.37628342
tree_135072,28.54540977,-31.37691445
tree_239417,18.86330105,-29.67682805
tree_178412,19.20883309,-29.25115289
tree_45767,18.86528428,-29.84756689
tree_147828,19.49576981,-29.51014585
tree_140425,30.97774616,-24.83511109
tree_1404258,35.7025699,-3.046748871
tree_1562774,35.67624708,-3.058648304
tree_108250,28.01651949,-31.16804334
tree_275562,28.03725322,-31.20536429
tree_140432,29.94295299,-24.00530594
tree_192195,29.95322971,-24.00792021
tree_1404343,31.62487578,-3.771622656
tree_1797571,31.62343343,-3.777572373
tree_72864,26.22846107,-27.50779583
tree_1404419,39.02609705,-5.299708159
tree_1697519,39.02519558,-5.304756403
tree_307826,39.01861488,-5.299888453
tree_140445,28.94629184,-30.51267307
tree_1404457,30.09824205,-5.591785147
tree_1404472,36.95723115,-11.37022186
tree_857527,36.95128147,-11.36814847
tree_1899818,36.93730874,-11.39131631
tree_140448,26.22160993,-32.50285321
tree_202827,26.21665186,-32.49852614
tree_140449,31.14902476,-27.38997341
tree_750760,37.57112992,-6.93317576
tree_1404513,31.69933692,-1.183315716
tree_940456,31.68878976,-1.189085138
tree_297436,31.69969751,-1.189626021
tree_1619402,31.70150044,-1.190347199
tree_1404615,30.27574083,-5.590432939
tree_1687586,30.27637185,-5.590883675
tree_1773625,30.27294628,-5.594399416
tree_1404629,31.06605662,-1.225414467
tree_2000870,31.07642348,-1.230282416
tree_140472,32.65221983,-27.00991274
tree_1404720,30.92299386,-3.584206589
tree_620399,30.92858296,-3.578437167
tree_140474,19.486665,-33.99875616
tree_22117,19.48991028,-34.00362411
tree_140476,30.77879255,-27.23699358
tree_129564,24.75194941,-30.16587672
tree_1404852,35.28185543,-8.237335572
tree_264656,27.79160365,-27.41034668
tree_55963,27.98316524,-27.38519561
tree_105150,27.78583426,-27.41440331
tree_238202,27.871744,-27.24402507
tree_1404891,32.29556694,-5.908742768
tree_281785,29.12874862,-30.65429435
tree_140492,30.26531734,-26.11961881
tree_1404931,39.35170679,-8.851779014
tree_1349134,39.35107577,-8.861875502
tree_1919968,39.35747618,-8.856286375
tree_140495,30.93925355,-24.50508212
tree_1404955,38.74330697,-7.602969594
tree_1404986,38.48079989,-6.498576019
tree_140506,31.15840001,-25.26637538
tree_169486,31.19391778,-25.35048274
tree_3088,31.22772277,-25.2335618
tree_186190,31.13234764,-25.25970449
tree_125395,31.12820089,-25.26060596
tree_170219,31.12946294,-25.30234412
tree_1405063,35.41554293,-10.35967154
tree_456498,35.41788674,-10.36030257
tree_2392,29.54504576,-31.28974209
tree_1405090,35.54968116,-8.022965486
tree_1473931,35.55220527,-8.012598556
tree_1405103,33.63785075,-6.467565376
tree_1405165,38.56752098,-7.029362842
tree_140523,27.53486604,-32.44182354
tree_207094,27.52323713,-32.42081924
tree_1405246,34.47729647,-6.824728656
tree_140526,27.36773419,-31.89913729
tree_194262,27.36169437,-31.89652302
tree_1405357,38.92684557,-7.501914562
tree_1405373,38.41337019,-9.83816988
tree_1336031,38.4076008,-9.828163538
tree_36465,29.61644189,-30.01361806
tree_140543,29.33311103,-30.42937704
tree_1405443,39.17402772,-9.190101525
tree_1562579,39.22252663,-8.670673251
tree_1905572,39.22991865,-8.652012777
tree_1405475,31.58845652,-4.41193835
tree_650889,30.69762721,-3.839323217
tree_1405510,35.25787642,-4.013036908
tree_1789341,35.27707766,-3.972019923
tree_1604443,35.25174644,-3.98671392
tree_1109416,35.27527472,-3.969766243
tree_1405645,36.26427376,-10.40032793
tree_140565,30.67467319,-25.6176791
tree_140569,31.4263158,-27.79969252
tree_140572,29.73237046,-25.5493475
tree_113481,29.7339931,-25.54835588
tree_1405724,38.73492333,-6.184142521
tree_446596,38.73492333,-6.172874118
tree_675495,38.75250193,-6.197754751
tree_424670,38.7209506,-6.189821795
tree_778205,38.7532231,-6.203794614
tree_1332137,38.71986884,-6.190452826
tree_1405729,38.47196552,-9.727378948
tree_574949,38.4643932,-9.715479515
tree_485712,38.47070346,-9.710250976
tree_1405739,31.84618583,-1.084604511
tree_202599,27.64520552,-27.2154484
tree_187565,27.64295185,-27.20940853
tree_1636824,32.05325272,-5.969772435
tree_140584,29.71452143,-29.63202489
tree_1405889,32.31765288,-6.329820426
tree_558350,32.31936566,-6.333967198
tree_1405900,38.15654234,-4.743049084
tree_919614,38.1562719,-4.732952595
tree_950491,38.15473941,-4.731780682
tree_1405910,39.26886201,-7.251034853
tree_1405947,38.0227647,-9.315947042
tree_140597,30.53061888,-30.52889957
tree_140598,25.75528141,-33.28875666
tree_543259,38.18151297,-9.593059592
tree_759551,38.19665761,-9.579537509
tree_1038072,38.17826769,-9.595223125
tree_1406009,35.12887654,-5.707894765
tree_1406020,31.72295534,-3.656684953
tree_1572196,31.72079182,-3.655513039
tree_1406035,33.36434577,-1.813805363
tree_978511,33.37119692,-1.806503438
tree_658814,33.42961196,-1.849143072
tree_1406040,38.47295713,-5.88467346
tree_1406057,38.76836774,-7.517600178
tree_1448433,38.75565706,-7.51787062
tree_1690072,38.7588122,-7.522197686
tree_715317,38.78657737,-7.51949327
tree_1654650,38.79622306,-7.506061334
tree_813295,38.75331325,-7.512551934
tree_439185,38.78883103,-7.51850165
tree_1681499,38.75277237,-7.504438684
tree_1032966,32.99735871,-3.318001852
tree_534660,37.58122635,-11.1095161
tree_729009,37.60051773,-11.07832517
tree_140614,28.59156485,-25.84043287
tree_215745,28.58642649,-25.86314997
tree_1802716,30.67058321,-6.102018404
tree_1461168,30.6680591,-6.077498361
tree_144508,28.79655829,-30.59957498
tree_68692,28.81053101,-30.58866717
tree_406999,32.13708911,-5.706632704
tree_146587,29.07700446,-25.63327456
tree_96437,28.99866703,-25.60767275
tree_1406300,31.48145244,-4.977612147
tree_1120389,31.47946921,-4.976710675
tree_1406329,31.13393705,-2.797491812
tree_1648855,31.08814255,-2.754131
tree_386347,31.16215296,-2.782617521
tree_382108,34.54905321,-9.495790743
tree_1187715,34.53850605,-9.478212036
tree_1406372,33.64578365,-7.270506652
tree_689140,33.64010441,-7.258336777
tree_1640642,33.64398072,-7.25662398
tree_1406398,37.5689664,-9.685099902
tree_1406414,32.46260871,-6.1426748
tree_606323,32.4600846,-6.136003906
tree_1956761,32.45783094,-6.141683181
tree_512182,32.45846196,-6.146460983
tree_1069195,32.45855211,-6.139880236
tree_140645,27.72850101,-32.36564914
tree_1406469,33.05496243,-1.857346469
tree_668197,33.08164584,-1.859960738
tree_1858782,33.03476958,-1.824082145
tree_1624863,33.05063539,-1.859239561
tree_658947,33.0881364,-1.834268781
tree_140648,30.20149353,-28.11881368
tree_173072,30.2087954,-28.09582613
tree_1406488,35.35875053,-8.969511281
tree_582919,35.35802936,-8.966716717
tree_1579271,35.36037317,-8.958423173
tree_733925,35.3353124,-8.9834841
tree_634366,35.3569476,-8.964102448
tree_140654,30.35708661,-29.76688513
tree_1406551,35.78577527,-5.457375644
tree_1732417,35.77522811,-5.477027738
tree_548158,35.77171239,-5.474954352
tree_1406578,34.17287119,-6.437095616
tree_385542,34.21010176,-6.453772851
tree_631228,34.17133869,-6.436284291
tree_1406597,32.49470092,-6.621897414
tree_140660,28.05915885,-25.9968383
tree_184161,28.0590687,-26.00395993
tree_211203,28.02950061,-25.95870602
tree_1406642,31.28511301,-6.89071642
tree_1312209,31.28448198,-6.89071642
tree_1670685,31.28457213,-6.892068628
tree_1556876,31.28439183,-6.901173497
tree_1058911,31.28358051,-6.896575989
tree_140669,29.76428237,-27.91661346
tree_597737,37.84544621,-8.104548719
tree_140675,28.20014818,-32.22357713
tree_140676,31.53160706,-28.37546281
tree_218877,31.53404102,-28.37726575
tree_114218,31.53620454,-28.35977719
tree_140680,30.31498813,-26.5768455
tree_128520,30.31372608,-26.57522285
tree_161490,30.31471769,-26.57332976
tree_1406836,35.93064096,-10.80337615
tree_1406857,36.30583137,-7.835549418
tree_609034,36.28608925,-7.813373202
tree_1836623,36.28762174,-7.811750553
tree_1538178,36.28608925,-7.843302079
tree_1770106,36.32449173,-7.833476032
tree_438461,36.32539319,-7.824821899
tree_1406863,39.16600467,-10.77993787
tree_606906,39.18989354,-10.76803844
tree_454824,39.21441343,-10.79986041
tree_800642,39.18006755,-10.75677004
tree_607485,39.16654555,-10.75415577
tree_1406886,37.83679213,-7.751712505
tree_1903353,37.84066844,-7.767488268
tree_788484,37.83571037,-7.744590875
tree_140694,25.25866362,-33.72317611
tree_1406940,32.01385862,-6.044053743
tree_1406975,34.53390857,-9.989617207
tree_1407027,35.97751722,-10.83853356
tree_664589,35.98797423,-10.85178521
tree_140704,28.20799094,-31.17092806
tree_1407069,33.28718023,-5.697077098
tree_567229,33.27807542,-5.689053996
tree_379516,38.51893193,-8.317837038
tree_908557,38.51757973,-8.315312916
tree_1407101,37.16069217,-10.9928656
tree_968384,37.14843222,-10.99412766
tree_385255,37.1611429,-10.9623057
tree_1718609,37.18025399,-10.99430796
tree_1407107,32.25022317,-6.045135509
tree_974014,32.24833009,-6.050183754
tree_1407144,32.17864672,-5.750534399
tree_140715,24.64891181,-34.06339171
tree_267926,25.56047454,-29.24998097
tree_31289,25.5574997,-29.25304598
tree_89630,25.64755618,-29.07906185
tree_169054,25.5656129,-29.08474112
tree_17537,25.5132377,-29.20157192
tree_189299,25.52153119,-29.13315018
tree_215726,30.99929121,-25.71422677
tree_82042,31.00100399,-25.71224353
tree_1568696,32.85808212,-8.627582881
tree_140721,30.31408667,-25.59234773
tree_1407217,34.9450675,-8.671755018
tree_1524912,34.9504763,-8.674729876
tree_1407250,38.55228619,-6.319363348
tree_404264,38.55012267,-6.31900276
tree_1407255,31.66426987,-6.367141374
tree_1407287,35.85275424,-10.41060472
tree_1567604,35.85455717,-10.41294855
tree_140734,26.09855978,-33.16119835
tree_35496,26.11163104,-33.15335554
tree_147757,26.10757444,-33.15443731
tree_114962,19.18269056,-33.15813334
tree_321991,30.94039217,-6.68554135
tree_1762873,30.93381146,-6.707176683
tree_890299,30.94544038,-6.692302392
tree_1407392,31.47901848,-4.271398836
tree_1621887,31.48163273,-4.273201781
tree_1337355,31.48217361,-4.272300308
tree_435961,32.62586432,-6.922989124
tree_1908200,32.67228985,-6.922898977
tree_1199768,34.10553163,-4.176834404
tree_1447335,34.10589222,-4.179719115
tree_1209250,34.10976852,-4.196216056
tree_14075,26.6315968,-33.6893709
tree_66689,26.61699305,-33.66025335
tree_187383,26.6290727,-33.6992871
tree_367845,31.0138617,-5.071094812
tree_791756,30.90352218,-5.184139425
tree_1166275,32.15043082,-5.866193281
tree_1407566,31.4919996,-4.200723417
tree_1860013,31.49254048,-4.19901062
tree_338037,31.49497444,-4.197838706
tree_1553143,31.48956564,-4.210819905
tree_1061464,31.49118828,-4.208566225
tree_140761,29.49807937,-30.80772491
tree_494774,35.28086382,-1.950558693
tree_380172,35.2771678,-1.944338535
tree_666949,35.27743824,-1.944699124
tree_342627,35.11670674,-1.767379545
tree_1407666,36.95560851,-8.339742812
tree_1174646,36.95533807,-8.340193548
tree_140773,30.6408682,-27.47272856
tree_6890,30.65267741,-27.47516253
tree_1407774,34.89088935,-9.629298774
tree_883762,34.90296901,-9.632814516
tree_331547,34.8774575,-9.632183485
tree_140780,27.75455338,-31.58533482
tree_1407810,36.26923182,-10.28457891
tree_1936955,36.26751903,-10.28394788
tree_1407812,35.27761854,-3.79028313
tree_1238813,35.23290579,-3.751339532
tree_1393862,35.3447778,-3.77279457
tree_1968791,35.34414677,-3.780997967
tree_1426013,35.2933942,-3.69436649
tree_1407855,38.42076221,-7.50975737
tree_1003231,38.42274544,-7.508765751
tree_528472,38.41850855,-7.523279453
tree_823425,38.42256515,-7.50813472
tree_208612,25.94494992,-32.60120383
tree_131837,25.94494992,-32.60147427
tree_227137,25.8505664,-32.6181515
tree_74289,25.88031478,-32.65258774
tree_1407872,31.0206227,-3.662814963
tree_140789,27.27605507,-25.14684017
tree_160921,27.28651208,-25.15206871
tree_1854739,31.68392184,-4.289518427
tree_1407920,35.89719655,-9.258793706
tree_1407961,31.56150267,-1.069910515
tree_140797,22.85562488,-29.64428491
tree_218132,22.85436283,-29.67304187
tree_140798,26.01769825,-33.3879186
tree_140803,29.87227803,-30.67151246
tree_99000,29.871647,-30.67133217
tree_1408031,36.86510126,-6.426368097
tree_612230,36.9017008,-6.405634237
tree_1668032,36.84833398,-6.384539788
tree_881909,36.86960859,-6.440971946
tree_857941,36.86005305,-6.425466625
tree_140804,29.94087962,-28.96484532
tree_1408076,36.46782492,-8.668690013
tree_140811,30.96837091,-25.75812846
tree_270521,30.95575039,-25.75289992
tree_258141,30.95935625,-25.74929403
tree_140820,20.77612241,-34.23539261
tree_58391,20.75142223,-34.24729204
tree_59514,20.75133208,-34.24927528
tree_1408202,35.85347541,-8.325409404
tree_140821,25.26912063,-33.76464383
tree_1408221,31.85979798,-7.101751059
tree_1738043,38.89682674,-5.177558678
tree_140828,31.91148496,-25.9367101
tree_140834,28.93150779,-30.10872338
tree_206446,28.92808222,-30.1112475
tree_169131,28.93240926,-30.10998544
tree_1501736,38.12120485,-7.306745834
tree_1899192,38.37298448,-5.611437241
tree_140837,29.54838119,-31.4419106
tree_1602544,33.95796155,-5.161512473
tree_1425168,33.95633891,-5.160250412
tree_1408428,32.98951595,-2.019341021
tree_1899840,33.00799602,-1.988240231
tree_140852,23.76844967,-33.86885401
tree_1408548,31.43935395,-4.988249519
tree_1833497,31.43079001,-4.982480097
tree_1497181,31.44917993,-4.997174093
tree_1668691,31.45017154,-4.992125849
tree_1104657,31.42763488,-4.981218035
tree_1408549,40.13246704,-10.30387041
tree_1650702,32.11905978,-8.284121978
tree_590943,36.31989425,-4.221276983
tree_1030197,38.81758782,-9.464689953
tree_485532,38.76773672,-9.472532761
tree_1123803,38.78008681,-9.499396632
tree_1157713,38.82795469,-9.44792257
tree_1195960,38.7547556,-9.467845106
tree_1796963,38.80920418,-9.391490411
tree_1408660,30.91902741,-7.246617639
tree_1408678,39.59122648,-10.36805523
tree_1508055,39.5837443,-10.36994832
tree_1408692,35.7809975,-10.26636917
tree_1452177,35.77973544,-10.26790167
tree_1564533,35.78541468,-10.26059975
tree_14087,23.00535844,-33.8157573
tree_20387,29.39062458,-28.38853415
tree_140879,30.30507201,-26.6350806
tree_10650,30.30759611,-26.63562149
tree_26910,30.28902591,-26.63237619
tree_1408795,38.80027966,-5.794616389
tree_1408796,35.75485497,-10.32821016
tree_140883,26.77808508,-33.2941655
tree_245999,26.78169094,-33.28938769
tree_1408841,31.38274184,-4.104716629
tree_530292,38.32791115,-6.466844198
tree_449042,38.25056531,-6.488569678
tree_2001260,38.24344373,-6.476489951
tree_427809,38.24290285,-6.475768773
tree_1408873,33.73061166,-7.190996805
tree_1641012,33.73277518,-7.193701222
tree_1768454,33.73304562,-7.193701222
tree_622784,33.67526161,-7.176663397
tree_140888,29.29930605,-25.09022772
tree_140893,30.80529566,-24.86008187
tree_101695,30.79177366,-24.8574676
tree_1408937,31.45287594,-1.043948116
tree_140895,23.85201559,-33.80917656
tree_224302,23.83137201,-33.81656863
tree_263941,23.834437,-33.84316206
tree_239097,23.86454597,-33.76365221
tree_49958,23.82614351,-33.81602774
tree_1408952,35.60052388,-2.25597747
tree_1815065,35.1394237,-8.493714261
tree_1408998,35.40733958,-8.050911123
tree_1290610,35.41040457,-8.06335144
tree_1224382,35.42636053,-8.044961407
tree_1475518,35.41067501,-8.063621881
tree_1608942,35.400218,-8.048837737
tree_1409029,37.26255789,-3.641720514
tree_1656941,37.14951398,-3.573659364
tree_1409061,39.17141347,-8.185681215
tree_1409064,39.07342405,-7.475862016
tree_1216813,39.07360434,-7.475321133
tree_1997714,39.07071965,-7.475952163
tree_1724750,39.06954774,-7.478386138
tree_30877,28.17833269,-32.21861903
tree_1921408,37.03250361,-9.334877958
tree_1409120,31.30169999,-1.586454077
tree_2005948,31.30332263,-1.585823047
tree_1667859,31.30305219,-1.585372311
tree_1274561,37.4190525,-8.064162765
tree_359092,39.1475246,-4.661195409
tree_1107240,39.14337786,-4.655966871
tree_1409163,39.50405465,-9.795980981
tree_1716227,39.50432509,-9.795530245
tree_1409183,33.19559122,-6.445930043
tree_1409233,39.60700214,-10.30359997
tree_464879,39.59780718,-10.30873836
tree_1069200,39.61475476,-10.30558321
tree_1409275,37.45213633,-11.07715325
tree_937853,37.46746126,-11.08833151
tree_1409293,35.82841464,-9.250500161
tree_752940,35.82057188,-9.254646934
tree_750859,35.83562638,-9.260416356
tree_890380,35.81894924,-9.257171056
tree_1554054,34.56473873,-9.717012018
tree_496735,29.82924441,-6.039185793
tree_778071,29.82113121,-6.045676393
tree_938855,29.81770564,-6.004028378
tree_1409323,32.71483907,-6.718805674
tree_140935,30.42253307,-27.10709144
tree_114670,30.42379512,-27.10456732
tree_140936,29.5640667,-30.74236818
tree_55864,29.56415685,-30.74498245
tree_161227,32.0805099,-28.29424016
tree_216945,25.83596264,-27.2185134
tree_89865,25.86787455,-26.98575328
tree_446155,37.18746572,-2.983375377
tree_1102995,37.18512191,-2.978056691
tree_1409441,34.23290887,-9.279257124
tree_1505998,34.22650845,-9.276913297
tree_484882,34.22344347,-9.284034927
tree_37400,27.74112153,-24.26348758
tree_250304,27.90816324,-24.30369324
tree_214651,27.73652406,-24.31955915
tree_261262,27.70957021,-24.47298971
tree_140946,27.31157284,-25.83195903
tree_841192,33.78118394,-7.224170982
tree_1409508,35.5364296,-2.531287075
tree_1400803,35.53832268,-2.535163406
tree_140960,30.92564141,-25.38672192
tree_83046,30.93114036,-25.39104899
tree_180243,30.91824939,-25.38545986
tree_140961,28.77717676,-24.71683794
tree_269201,28.7519357,-24.69664496
tree_190026,28.76635917,-24.72269751
tree_216242,29.62230142,-24.43476729
tree_140964,30.50736104,-25.65833549
tree_140968,19.19504065,-34.21528978
tree_1409695,39.86842746,-10.06840588
tree_1977851,39.86301866,-10.05957145
tree_721542,39.8621172,-10.05957145
tree_48140,29.83153175,-29.54845842
tree_146471,29.79826765,-29.56423418
tree_140979,29.36736675,-30.82647553
tree_276885,30.44110327,-25.40141592
tree_14099,24.06052475,-33.22231816
tree_1409907,39.20990609,-8.99159735
tree_140999,25.5360448,-29.25277554
tree_141,19.57455797,-34.47275023
tree_107442,19.57527914,-34.47338126
tree_141003,31.5587412,-28.34715658
tree_191830,31.52376431,-28.32407889
tree_291540,31.55414372,-28.3513935
tree_1410045,38.57049582,-5.555275524
tree_1935971,38.57031553,-5.554283904
tree_1410110,35.18702114,-8.857187847
tree_1410154,33.69148801,-4.001588211
tree_516429,33.60179208,-4.1348258
tree_141018,30.78573384,-30.19760854
tree_563067,29.88639739,-5.024398553
tree_1410256,38.53614994,-6.339015442
tree_793350,38.54886062,-6.343072067
tree_1974007,38.53551891,-6.337843528
tree_1410258,38.01924898,-7.765595177
tree_1176113,38.01969971,-7.772806954
tree_1328361,38.01951942,-7.761718846
tree_141027,25.42408269,-32.49834585
tree_117699,25.38504919,-32.59552455
tree_61214,25.308695,-32.52989738
tree_1410270,33.08047393,-6.739990271
tree_396138,33.05965005,-6.763518695
tree_1766428,33.08804625,-6.742514393
tree_14103,27.64448435,-31.72776743
tree_803506,33.46170417,-7.212181402
tree_822858,33.46963707,-7.224531571
tree_1410328,38.82092325,-7.207133157
tree_1013481,38.80370523,-7.219573473
tree_516717,38.84057522,-7.226514809
tree_1976892,38.8248897,-7.232284231
tree_765874,38.84093581,-7.226875398
tree_1410367,32.64218086,-6.712585516
tree_141037,27.48789965,-26.7988781
tree_227794,27.47825396,-26.80104163
tree_82497,27.49853695,-26.79770619
tree_252587,27.4771722,-26.80104163
tree_88826,23.4303998,-32.9860423
tree_67045,23.44013564,-32.98478024
tree_21707,23.36612525,-32.35158618
tree_108180,22.99706495,-32.70694651
tree_141050,26.564708,-33.51178088
tree_249407,26.56813358,-33.52359017
tree_2008202,39.43545304,-10.87324024
tree_1396688,39.4338304,-10.87711657
tree_1410518,30.61658536,-7.525713428
tree_1941160,30.62433797,-7.533195647
tree_690061,30.60189145,-7.517690325
tree_1059251,39.11128565,-9.484522341
tree_969294,31.70285264,-1.139594315
tree_141060,29.82224665,-27.64896637
tree_141063,23.79955025,-33.98902026
tree_27466,32.49933114,-28.18092511
tree_141070,29.34473995,-30.52258926
tree_158169,29.36962042,-30.52249911
tree_1410702,36.11372883,-10.43972227
tree_463834,36.12310408,-10.43674741
tree_1410705,34.87736735,-11.13124158
tree_141073,30.68008199,-27.6222828
tree_1480038,37.25778012,-9.757848708
tree_1011608,33.58998287,-3.868260475
