"tree_ID","PC1_texture_shallow"
"tree_1024121",1.5716016627218
"tree_456322",-2.34956195484916
"tree_4525665",1.48902705661197
"tree_4187002",0.545876111366086
"tree_4766637",1.04099254213857
"tree_3056730",-0.80339064126817
"tree_26222",-1.60209536020077
"tree_4666495",2.88113451150938
"tree_3157634",0.636183827532057
"tree_2432933",0.686566501312121
"tree_3434015",-2.53990987476667
"tree_852097",2.56830532078818
"tree_4266169",-0.301249814717617
"tree_194256",2.50636268137738
"tree_4142375",-0.772199985431927
"tree_4954281",0.985542547456542
"tree_93451",-0.54076058690503
"tree_1618628",-1.14144377472511
"tree_1197116",-1.3946525874687
"tree_5038466",0.32400321414288
"tree_2105835",0.0937712444161757
"tree_3712464",0.40168389828285
"tree_1735324",-0.845933517199259
"tree_3355123",0.853080889411692
"tree_4423307",0.269468735131362
"tree_262177",-0.0442258671177256
"tree_1668470",-1.70739638330003
"tree_4878113",2.95332421625315
"tree_158374",-0.801097840160378
"tree_1771703",-1.77266651467756
"tree_90719",-2.1112655515883
"tree_4400759",0.376002799906927
"tree_4309958",-1.09081534982306
"tree_4597016",0.338850978239414
"tree_830251",0.0588465286403377
"tree_235644",2.54816981439121
"tree_173476",-4.33743060812851
"tree_4918477",-0.323815486635864
"tree_1491257",-1.32575311287694
"tree_3974520",0.542143739341337
"tree_209325",-1.55328111039722
"tree_4223528",0.752129572743326
"tree_2760308",1.93151569595382
"tree_2523286",0.795002367390185
"tree_1865506",2.36754086773968
"tree_4354388",0.566538860372212
"tree_230876",-0.626939018038586
"tree_3237959",-1.00539592557719
"tree_48892",2.42949205241116
"tree_54814",-2.04647228652553
"tree_156438",-1.5715977557894
"tree_192713",0.430434533260532
"tree_895249",-1.49796528176514
"tree_4974275",-0.77900800763289
"tree_2448799",0.385993986628844
"tree_1020163",-1.16485093320998
"tree_3194330",-0.572952519234789
"tree_2547335",0.892746772042481
"tree_209063",-2.29629251521204
"tree_146126",-1.24734822907185
"tree_454852",2.77309686851558
"tree_1796567",0.841003808660868
"tree_4519185",-2.03825396526603
"tree_4139528",-0.753289186823492
"tree_4402216",0.306447818857616
"tree_3568282",-0.906246568763501
"tree_4803623",2.54849410305722
"tree_4385520",-0.757378400516736
"tree_225635",-0.356518243045093
"tree_4284411",-0.190729742525492
"tree_3581008",0.65463175767002
"tree_180778",1.66556444066457
"tree_1673632",-0.628288708531465
"tree_217416",-1.5402943214918
"tree_3421686",-1.7547879523359
"tree_1711551",1.31387350928397
"tree_4295600",1.54308411400434
"tree_547879",-0.604234483163266
"tree_1070652",1.85581928179446
"tree_2918344",-0.432814146317017
"tree_4269777",-0.406481578304079
"tree_4250776",1.00027602264303
"tree_4522050",1.02820431542344
"tree_1999535",0.592005355866405
"tree_4279842",1.38940619138151
"tree_1288828",-0.786602409292198
"tree_349036",1.70836742049423
"tree_3983083",1.09499678054948
"tree_3511039",1.09753128495789
"tree_3839948",-2.2718834192428
"tree_1633575",2.34141341320433
"tree_78613",1.19908294019666
"tree_2323069",-2.83442362448583
"tree_699768",1.96268119953271
"tree_1254119",-0.280217087561648
"tree_2589205",0.150678089003507
"tree_562093",-1.09931432411272
"tree_3863701",-0.632666176372088
"tree_462140",1.91973746845904
"tree_2857923",-1.3228666301725
"tree_4402924",0.329935485953968
"tree_1228288",1.56258239785444
"tree_630714",-0.727711966715932
"tree_1201989",-1.65338099047605
"tree_4010657",-3.21929567803827
"tree_4150128",0.874821587074357
"tree_1741414",-1.38349018393137
"tree_2411503",0.114057534860593
"tree_104445",-0.496803658247475
"tree_4665765",1.7157385194509
"tree_2907479",-0.350688433739305
"tree_160696",-1.90555032076795
"tree_2965956",-0.790090823796266
"tree_3534895",0.659117884370928
"tree_276341",-0.566143292643674
"tree_5028061",1.74020768058649
