tree_ID,latitude,longitude,elevation,slope,curvature,num,swb
tree_4252763,-19.32424570768048,32.31249676020602,1097,27.70096206665039,-18.0,3,0
tree_2769102,-8.8427496579664,30.07071937839453,1093,7.04115104675293,-20.0,3,0
tree_237591,-28.213918486032284,30.060053208674677,1450,23.753734588623047,-58.0,3,0
tree_4562887,-20.043980290515066,29.288080256998978,1305,0.0,-12.0,3,0
tree_117451,-31.484187525821067,28.141640917056986,1067,14.27408504486084,24.0,2,0
tree_3338909,-14.623983091961087,26.962913226387,1185,2.08708119392395,4.0,2,0
tree_1026769,-6.55023216526775,38.42220541420174,159,2.075756788253784,2.0,3,0
tree_1732003,-6.819588623502203,37.04034783414307,473,2.949192762374878,8.0,2,0
tree_4821015,-13.136819381424244,33.00566847806523,1062,1.8543341159820557,-12.0,2,0
tree_2854089,-15.23058136286765,27.095696337556507,1134,15.957091331481934,-8.0,2,0
tree_2624114,-12.88477315347927,28.123639526104224,1283,2.7802884578704834,2.0,2,0
tree_55004,-29.769859371217482,24.369638285835528,1092,1.4146114587783813,-6.0,2,0
tree_107012,-30.162630369308154,28.976219647523074,1727,15.521465301513672,22.0,2,0
tree_3566461,-12.064793519862164,26.1943202733098,1432,3.3636677265167236,-2.0,3,0
tree_4412529,-17.477397528869535,30.58862612934805,1437,7.945812702178955,-12.0,2,0
tree_4611494,-18.957796783108293,30.620085087280117,1339,7.541629314422607,-4.0,4,0
tree_4526159,-22.306314128182944,31.081365713955933,234,9.668845176696777,24.0,3,0
tree_217677,-33.22375865148821,19.81813574036014,894,23.032690048217773,-44.0,3,0
tree_2767665,-16.901821223991792,24.52525645349974,1027,1.3413594961166382,8.0,2,0
tree_4370274,-17.472889377704497,32.39200699109001,1397,33.72571563720703,78.0,2,0
tree_1039555,-1.459165015022255,30.831134340139702,1285,1.3116538524627686,6.0,2,0
tree_875151,-5.359384637934493,38.94866026187472,78,4.1551408767700195,8.0,1,0
tree_3014406,-12.415283321764061,25.188195466216587,1221,0.9496127367019653,4.0,2,0
tree_3316995,-13.88008464051787,27.15663887165395,1219,1.3313037157058716,-2.0,3,0
tree_220721,-32.33689250206942,28.257122716139122,687,4.948399066925049,-4.0,3,0
tree_3586629,-12.696902307895488,26.146095095416776,1261,4.831844329833984,-4.0,2,0
tree_557377,-6.870163747650385,35.136989467681815,1008,3.3477609157562256,6.0,2,0
tree_4302169,-19.944007244896817,32.72807606018507,1418,16.953338623046875,-10.0,3,0
tree_455076,-6.900993972333909,31.215339405106707,918,1.316233515739441,-4.0,1,0
tree_1291277,-3.674085231188838,31.35524815975963,1123,1.8543341159820557,-10.0,2,0
tree_4137432,-19.169911761119664,31.286899058812416,1345,2.097909927368164,4.0,2,0
tree_3342329,-13.394194235128088,29.066302407004788,1415,13.572587966918945,16.0,2,0
tree_1471526,-6.898559303158729,31.203799251580396,923,2.9325664043426514,-4.0,1,0
tree_2129748,-14.209576535559092,25.59241297671146,1119,0.9274099469184875,-10.0,3,0
tree_13461,-33.61004165754613,26.0414979620061,272,14.298858642578125,6.0,2,0
tree_4748372,-16.155581744495514,34.638225637550725,162,1.9305163621902466,4.0,3,0
tree_12769,-25.825829080455136,27.144982781500243,1397,6.4276204109191895,-2.0,2,0
tree_229935,-32.270451896373075,27.20844470769288,1121,17.485673904418945,14.0,1,0
tree_581237,-8.367868773077575,39.2364996939757,28,1.8742730617523193,-2.0,2,0
tree_1551242,-5.859883058375368,31.46495542297756,1084,1.3148890733718872,-6.0,2,0
tree_3609710,-9.988792137914631,29.8727575871268,1455,1.3215689659118652,-2.0,2,0
tree_2063227,-15.29476566343095,22.390854225055225,1059,2.134084463119507,0.0,2,0
tree_396176,-4.943626973913308,31.34830533941942,1081,3.3489465713500977,-12.0,2,0
tree_4759981,-16.242123977740796,34.45928191227595,250,4.750814437866211,-8.0,3,0
tree_3143154,-14.026124659119278,27.062975454026322,1197,1.3317372798919678,6.0,3,0
tree_4082345,-12.46576480479012,26.159704271831895,1343,0.9274099469184875,4.0,2,0
tree_108089,-28.759578681942457,23.15382871080508,1354,1.0578774213790894,-10.0,3,0
tree_4641929,-16.261775236083334,34.76433793354429,117,0.0,-8.0,3,0
tree_3984086,-11.663634952689955,24.059289311616745,1376,1.8543341159820557,-2.0,3,0
tree_3227932,-15.787509707139883,25.47963785196876,1133,1.3373841047286987,-2.0,2,0
tree_187080,-27.6402239217991,26.45977947722353,1276,2.795203447341919,-2.0,3,0
tree_140762,-33.846677232250386,24.79098320347668,166,4.3221755027771,10.0,4,0
tree_4246341,-19.910109158688524,31.259854610923263,1304,2.9495508670806885,6.0,3,0
tree_3859788,-11.990959724619206,26.499376294578138,1479,4.214431285858154,2.0,2,0
tree_2767517,-14.414481147167042,26.176020122586458,1099,3.9929943084716797,0.0,3,0
tree_208802,-27.11078593552137,32.34527115294884,89,1.3946990966796875,2.0,3,0
tree_474028,-10.519500967992599,35.349376450857434,1036,3.76794171333313,-6.0,2,0
tree_808375,-9.933543875862437,37.981476784281256,465,0.0,6.0,2,0
tree_1203422,-8.072997338615306,35.66687336406489,1756,3.704791784286499,4.0,2,0
tree_2247433,-13.977533834939882,22.984828780879482,1051,4.24165153503418,-4.0,3,0
tree_4244706,-18.999984338174947,27.30467210842625,1035,2.097440242767334,2.0,2,0
tree_2640038,-17.126466275963338,25.466929413966437,1012,2.9442813396453857,-2.0,2,0
tree_1129745,-5.838969874434706,34.4776578677172,1312,1.8543341159820557,0.0,2,0
tree_1332137,-6.190454055871524,38.719868245923465,54,0.9328481554985046,8.0,2,0
tree_4765951,-10.592144183254286,33.9322875133755,2039,11.099453926086426,18.0,1,0
tree_1559041,-8.037480598724608,37.85301900113359,188,5.431329727172852,6.0,2,0
tree_35450,-29.41882555898706,29.53657258140435,1821,16.53743553161621,8.0,3,0
tree_279546,-28.548364442343892,30.726777998185913,880,9.663857460021973,-34.0,2,0
tree_3714843,-16.327854654594343,27.682192980914138,1076,5.342529773712158,0.0,3,0
tree_3561203,-9.672285145141043,30.126159381792014,1483,1.3209271430969238,-8.0,2,0
tree_3489640,-10.592327006397477,31.049081822328972,1255,2.6442971229553223,2.0,2,0
tree_2833829,-15.326046257320874,29.41264524492699,1145,5.629247665405273,2.0,2,0
tree_2102268,-14.583414190576836,25.161690569554906,1182,2.087000846862793,8.0,2,0
tree_2822059,-11.4247475319537,29.446543331135278,1193,2.6481010913848877,8.0,2,0
tree_4101042,-14.552945153078642,26.143388421077336,1115,1.9157569408416748,-4.0,2,0
tree_4545152,-17.93895016070961,30.82742436806323,1404,2.094622850418091,-4.0,2,0
tree_1622669,-5.535621688869836,34.88962529584295,1333,2.9317994117736816,2.0,2,0
tree_2224597,-12.288087464214518,27.13779471060209,1334,4.666544437408447,-4.0,2,0
tree_4833364,-12.820673575835986,33.80779387106435,1046,5.9793219566345215,22.0,1,0
tree_2620087,-12.117437666899143,31.88275535528122,727,3.8236379623413086,-2.0,2,0
tree_4461050,-20.66833916091751,30.09182876278154,1130,6.756900310516357,-6.0,2,0
tree_2362344,-12.701321277039453,32.877973201197705,1119,4.669301986694336,4.0,2,0
tree_145369,-28.32966783117764,26.330956047789485,1348,1.0535712242126465,-6.0,3,0
tree_2554833,-14.304408237662726,25.90639165918774,1105,2.66371750831604,-12.0,2,0
tree_4892680,-12.450710879633688,34.11293907435375,482,1.3273226022720337,0.0,1,0
tree_3919953,-14.576203824173415,23.288805699692887,1051,0.0,0.0,3,0
tree_3482084,-10.106075413822364,29.659831052723703,1471,2.099181890487671,4.0,3,0
tree_3121759,-14.389599363288811,24.621622086365754,1209,2.0866165161132812,0.0,3,0
tree_2827501,-17.71152262968071,26.40202074127825,991,3.4559712409973145,-12.0,2,0
tree_4151981,-18.02197862232477,30.429516485558995,1253,2.158935070037842,6.0,2,0
tree_1036171,-7.35371312498711,33.781181955977374,1392,3.8482041358947754,4.0,2,0
tree_582039,-8.4379123324251,38.118322136510464,423,1.8543341159820557,-4.0,2,0
tree_3151074,-11.284838777300783,32.77493675315573,691,2.6474409103393555,-14.0,1,0
tree_4551517,-17.24040076697994,31.31817965270233,1011,2.6837923526763916,-24.0,2,0
tree_1508025,-7.619827816755705,36.62179431376138,1583,26.720367431640625,80.0,2,0
tree_173615,-27.2225711398302,28.963150022335427,1599,2.1271307468414307,8.0,3,0
tree_1132580,-1.8313840163575963,31.696632477310388,1197,23.676971435546875,-26.0,2,0
tree_4966523,-14.44188232314046,34.840963126046695,560,3.016460418701172,-8.0,1,0
tree_3356853,-12.76397610594142,28.235781458497325,1178,3.366534471511841,0.0,2,0
tree_1587900,-7.675089456111059,39.214230943314796,40,1.8543341159820557,0.0,2,0
tree_2291619,-15.594417254222515,25.29997621142437,1163,2.089099407196045,2.0,3,0
tree_100442,-28.547463703931093,30.232593664836713,1146,5.578025817871094,-6.0,3,0
tree_3846941,-14.066149550175009,27.59637312203952,1148,2.0859897136688232,6.0,3,0
tree_1662345,-4.89233393449552,38.22703502019347,489,9.273089408874512,12.0,1,0
tree_4632904,-11.412395822035654,34.06056693248103,1322,6.464860916137695,-18.0,1,0
tree_4425883,-20.051823849268082,31.47179122489249,1069,6.9554924964904785,0.0,3,0
tree_69752,-28.530965030033336,31.01579017386395,1317,17.527830123901367,6.0,3,0
tree_56294,-25.110152279579182,31.181838178892164,654,18.761022567749023,38.0,2,0
tree_3793808,-17.118627176311385,24.398689329198724,1041,2.092582941055298,-10.0,2,0
tree_3152018,-10.55969530488836,30.839941064720264,1211,7.3788604736328125,-14.0,2,0
tree_4535741,-18.923809514878933,31.408329298699847,1314,6.776326656341553,24.0,3,0
tree_2779281,-12.101661367372051,29.309430432842884,1173,0.0,6.0,2,0
tree_356006,-9.484521317982548,39.501620006209386,60,3.956073760986328,4.0,2,0
tree_814902,-6.130055532102599,30.660127814740054,1629,7.913741588592529,2.0,1,0
tree_4783589,-12.348842716067718,33.8736012844111,1246,14.549199104309082,30.0,1,0
tree_83638,-26.773187394764975,25.799814684909332,1433,2.076812982559204,-4.0,2,0
tree_3416035,-13.764428936494648,29.19719485932764,1243,1.9091212749481201,-14.0,2,0
tree_3220425,-10.138796297352549,30.25083138814531,1341,1.3218806982040405,-2.0,2,0
tree_3402566,-12.51291533932926,33.242165820636835,1216,0.9499709010124207,-4.0,2,0
tree_2004968,-6.655881646527043,32.46305830727561,1144,1.8543341159820557,4.0,2,0
tree_130849,-31.08078157171793,30.02101823805282,367,14.70421314239502,6.0,3,0
tree_4008586,-16.18307656159107,25.908103953992264,1030,0.9274099469184875,-4.0,3,0
tree_3042165,-14.821855701207747,26.993199440742,1315,1.918110728263855,-2.0,2,0
tree_20583,-32.434430878512494,26.72868556625159,1325,35.290775299072266,46.0,2,0
tree_2341091,-12.009353516464671,26.493789040958163,1470,0.948158323764801,0.0,2,0
tree_2994178,-12.779119213118923,24.175127838783165,1162,2.7802884578704834,10.0,2,0
tree_4457516,-17.958061867824675,28.86537977263757,955,1.3454290628433228,-6.0,3,0
tree_79277,-28.58108978497513,30.219613221670144,1613,27.449316024780273,-8.0,2,0
tree_750236,-9.159359210064217,37.56410046657767,401,0.9274099469184875,-4.0,2,0
tree_589269,-5.631447770508387,38.514785270273386,313,7.3788604736328125,-6.0,1,0
tree_2185465,-12.156561819542077,30.389567399221175,1191,0.0,-4.0,3,0
tree_2180288,-14.816625175672058,25.173859456329755,1186,3.3760111331939697,-6.0,2,0
tree_3178797,-10.454313369692272,31.89825964964406,1195,1.3225526809692383,8.0,2,0
tree_4834761,-13.447016746207208,33.02757604154081,1061,2.7802884578704834,2.0,2,0
tree_251306,-28.55269422946678,31.900395559048658,137,2.7802884578704834,-4.0,4,0
tree_1347993,-5.874936983531801,33.099403241309716,1165,2.628429412841797,-8.0,2,0
tree_1973015,-6.4367346661543925,35.27022740715877,899,1.8543341159820557,-4.0,2,0
tree_3832464,-9.583219060699514,30.08369982156111,1342,7.437256336212158,0.0,2,0
tree_2809321,-11.733138960810019,29.284187461779318,1137,3.704791784286499,-6.0,2,0
tree_3873110,-9.925597757785194,30.16717419328161,1487,3.8219070434570312,-12.0,3,0
tree_136442,-25.900291608946628,26.164368491533804,1517,3.225813150405884,-2.0,2,0
tree_224836,-26.614795666245524,28.76140245427332,1657,1.3912984132766724,-10.0,2,0
tree_2116240,-14.749288290663966,26.647217790005133,1161,1.3339626789093018,-8.0,3,0
tree_4844254,-13.343347105815644,33.33506673198433,1046,2.0846474170684814,-2.0,2,0
tree_208041,-32.43731591689407,26.729314299500125,1302,25.013381958007812,2.0,2,0
tree_3302108,-13.951572948606715,24.861053517430534,1122,0.9274099469184875,-6.0,3,0
tree_2695475,-14.01242184158204,22.672651575228794,1056,2.123997211456299,2.0,2,0
tree_4485532,-18.80454639810347,30.43744922633308,1282,2.7802884578704834,-12.0,3,0
tree_4428646,-18.89748744136044,30.574022573398018,1326,1.8543341159820557,-2.0,4,0
tree_1537593,-9.165940843219103,33.89873723704937,2625,8.741925239562988,24.0,2,0
tree_2039047,-11.279429887722953,31.643595929380698,1506,0.9456724524497986,-2.0,2,0
tree_1932304,-9.234004561698903,36.36244407829085,1351,8.340720176696777,42.0,2,0
tree_4451307,-19.358950891179447,29.77252591364744,1422,3.4030275344848633,6.0,2,0
tree_3340283,-12.702132833431179,26.028361450302643,1316,2.654550552368164,6.0,2,0
tree_1404793,-9.5397829573379,39.207921315324164,139,4.668817520141602,-12.0,2,0
tree_2015246,-14.8340245879826,22.599272608293287,1033,1.3342326879501343,6.0,2,0
tree_717572,-7.309358446808487,33.09651820292814,1235,1.3168226480484009,-4.0,2,0
tree_192512,-27.72694451908652,29.765904148583072,1843,18.48971939086914,4.0,2,0
tree_2263669,-13.616315435903386,30.129945158586395,1351,2.938995361328125,-4.0,2,0
tree_2431980,-10.064516592004251,31.68226971281724,1252,8.340208053588867,-12.0,3,0
tree_656929,-8.27285424783075,31.551948025429237,1833,13.593035697937012,16.0,1,0
tree_4619704,-12.770374915953116,34.23012870913935,485,0.9274099469184875,8.0,1,0
tree_3638155,-12.666616093540487,32.207462634892096,581,1.3278928995132446,-16.0,2,0
tree_815123,-7.23904734139775,39.246505916739636,85,3.8202857971191406,4.0,3,0
tree_1311087,-4.79830932968256,29.845378706658643,889,1.8608505725860596,6.0,1,0
tree_763293,-11.219405928442518,35.81786744393668,582,4.205073833465576,18.0,2,0
tree_4003826,-14.43313802597466,23.104546725962393,1032,2.086702346801758,4.0,3,0
tree_2396635,-17.099965838402714,26.29204147289606,1261,2.6827306747436523,-2.0,2,0
tree_4039692,-16.70538890438539,25.98833655924692,1079,2.091599464416504,10.0,2,0
tree_4397041,-20.095362511953923,32.66930064919959,994,6.956860065460205,-10.0,2,0
tree_114640,-25.484801490988648,31.589301914953953,369,2.766183853149414,-4.0,2,0
tree_861797,-5.986811369861703,33.1618752470685,1179,4.158754825592041,2.0,2,0
tree_2224988,-15.236351439630809,26.52498045282702,1134,3.4248321056365967,2.0,3,0
tree_746258,-5.737641262096201,31.902437827331124,1073,1.3147456645965576,0.0,2,0
tree_2404672,-12.542389997292535,28.382182664284073,1306,2.113633871078491,-16.0,2,0
tree_4399505,-19.539245724073428,31.27977787443006,1194,0.9274099469184875,-4.0,3,0
tree_120163,-31.381784270128676,29.89472311891607,38,0.0,8.0,3,0
tree_4344290,-18.934899299198854,30.946598302817634,1454,11.360803604125977,12.0,2,0
tree_4634134,-15.99746202114033,35.539329696633175,1902,17.440998077392578,2.0,2,0
tree_2119997,-14.551683227480519,26.287983690937423,1118,3.9373295307159424,2.0,2,0
tree_898474,-9.390139985085307,34.282848660894246,2019,18.21624183654785,38.0,3,0
tree_1537979,-8.251307871540497,33.69779676627794,1436,0.0,4.0,3,0
tree_5021906,-18.740174815295923,22.77550074102652,969,0.9793195724487305,-8.0,2,0
tree_273576,-28.292345155360298,31.336439671516192,602,26.085866928100586,6.0,3,0
tree_1163258,-10.047670108224331,38.236590873751,364,1.3216906785964966,2.0,3,0
tree_3696844,-12.06767855824374,29.468357253488737,1181,1.3263369798660278,6.0,2,0
tree_1600381,-5.238770413539837,32.144749837676436,1106,3.8194210529327393,-8.0,2,0
tree_267220,-24.589008221260855,31.39331996455395,434,2.96089506149292,2.0,2,0
tree_1626186,-2.233621685984735,34.525254312361675,1275,3.341106414794922,-4.0,2,0
tree_3301963,-10.854655921371698,31.182404484725957,1193,2.7802884578704834,8.0,3,0
tree_286773,-30.513847004681757,30.27847781467668,436,23.668014526367188,40.0,3,0
tree_4752131,-14.394736247702381,35.529773843075645,1050,36.60383987426758,-4.0,1,0
tree_3732939,-15.799232683809391,25.23344642370696,1198,3.8274343013763428,-2.0,2,0
tree_385182,-10.589276981276923,37.07081687164127,582,4.155038833618164,-2.0,2,0
tree_456498,-10.360302142182475,35.41788607944258,815,1.3223497867584229,-6.0,2,0
tree_3197375,-17.610287658464326,25.41752703339531,1003,1.3440563678741455,4.0,3,0
tree_4452957,-16.75189286927178,30.92252807533114,1462,6.416380882263184,-6.0,2,0
tree_780205,-7.564749000543544,30.988620871145308,1559,2.087587833404541,2.0,2,0
tree_34591,-30.79726746763878,28.83631089287016,1761,8.522006034851074,4.0,3,0
tree_28730,-26.71323924020245,30.63861265215717,1219,3.4677236080169678,-4.0,2,0
tree_3671206,-11.346677590709971,25.241379164481035,1457,6.532537460327148,8.0,2,0
tree_3866115,-14.9282275568377,23.99970234423955,1121,3.4213368892669678,20.0,3,0
tree_54154,-30.512313073919383,29.60508220998949,1594,1.4207122325897217,-4.0,2,0
tree_2026140,-14.143497117048081,26.12932441635477,1148,0.9274099469184875,-6.0,2,0
tree_5003385,-10.517592472741724,33.78255090000079,2277,12.551921844482422,10.0,2,0
tree_4613635,-20.79995398761102,29.775772139214354,1002,21.948217391967773,0.0,2,0
tree_4136385,-17.23517024144424,30.64099827122077,1324,13.327385902404785,-20.0,2,0
tree_2550868,-14.844753185117193,24.429519553882248,1157,4.6273674964904785,-16.0,2,0
tree_1100203,-7.796965606103845,31.583768170546612,1699,9.12794303894043,32.0,1,0
tree_1659624,-4.417078485118204,38.747363063019016,319,1.8543341159820557,-2.0,1,0
tree_4327542,-18.716920603302203,31.273107059254098,1349,4.7289557456970215,-10.0,3,0
tree_3553417,-16.676542979670653,25.33756643330492,1015,0.0,4.0,4,0
tree_3670470,-9.960307400385219,30.21414190467756,1531,1.8543341159820557,2.0,3,0
tree_431071,-11.387349051418449,35.95696464219787,569,1.8543341159820557,-4.0,2,0
tree_3056555,-9.214157102910013,31.105150558975005,1707,2.7802884578704834,-6.0,2,0
tree_2528013,-15.50625190819378,26.599532163339582,1010,2.0889101028442383,-2.0,2,0
tree_4528510,-18.185774781320998,31.627293455929316,1670,4.184931755065918,0.0,2,0
tree_4271042,-17.139076613742485,31.24750736010627,1211,18.705364227294922,-2.0,2,0
tree_2908596,-11.777493638988643,24.361371112482438,1434,3.362541913986206,6.0,2,0
tree_3910894,-15.499581093017827,26.672099573883358,1001,4.1722517013549805,6.0,2,0
tree_3659371,-12.976902640344514,28.025289593269424,1216,1.902896761894226,-8.0,2,0
tree_3243048,-13.445126087360547,25.354604658430137,1222,2.1198484897613525,-8.0,2,0
tree_4336832,-18.2591537482565,30.869072371902426,1286,2.161323308944702,-4.0,3,0
tree_269774,-32.177510853116104,28.868046315067524,211,22.026208877563477,-22.0,3,0
tree_4663273,-11.672918801083233,33.35129340071783,1138,4.210493564605713,-6.0,1,0
tree_2502191,-12.3191896940623,25.97409419048221,1386,1.3269799947738647,10.0,2,0
tree_3609801,-14.353538613069595,24.617475122386047,1200,2.7802884578704834,-2.0,3,0
tree_4201821,-19.936074504122736,32.62963248622814,1524,24.161680221557617,-12.0,2,0
tree_3647285,-9.255983470791335,30.318440278317663,1229,0.9274099469184875,-10.0,3,0
tree_4545608,-18.585488599751887,30.938032369693964,1386,2.096315383911133,-10.0,3,0
tree_4237051,-20.07075273323996,32.77558332280847,884,52.92777633666992,50.0,2,0
tree_246599,-29.262511771558515,29.851996012621953,1512,7.338967323303223,-10.0,3,0
tree_1990097,-5.813365716185819,36.235698589947724,1161,14.169595718383789,20.0,1,0
tree_2404951,-14.670228428986373,30.77277808465326,818,4.727311134338379,8.0,2,0
tree_5046154,-21.47262721792754,22.18657388759476,1121,0.9965656718931966,0.0,2,0
tree_1011315,-4.58934693611598,37.76025632191875,605,14.216287612915039,-6.0,1,0
tree_611346,-7.345330015006632,38.0981268678394,89,2.0764667987823486,4.0,2,0
tree_2269349,-16.54718445811019,24.78605143771157,1110,3.3852808475494385,2.0,2,0
tree_2034131,-14.670228428986373,23.332616367542993,1039,4.870866775512695,0.0,3,0
tree_4252742,-16.14033607799379,30.436548487920277,473,6.0658278465271,-6.0,2,0
tree_4162724,-16.91974681022665,30.540218128311846,1011,4.6273674964904785,10.0,2,0
tree_841169,-1.0699122476627507,30.551321289934922,1257,4.718629360198975,2.0,2,0
tree_3004559,-13.459007268939924,25.753863648553576,1289,3.4057540893554688,4.0,2,0
tree_175193,-33.300655849154886,24.301217839271455,636,27.53110122680664,-24.0,2,0
tree_31865,-28.547824891116427,31.959532157219453,107,1.0557472705841064,-2.0,3,0
tree_4962629,-10.900540071211656,33.30351413293015,1192,1.8543341159820557,10.0,1,0
tree_4149063,-17.87251401411432,32.04981111714752,1271,10.275569915771484,-4.0,2,0
tree_3354990,-14.346239064645104,29.411026591244582,1189,6.91957426071167,2.0,2,0
tree_3005309,-12.156561819542077,25.59051785876374,1256,2.0826163291931152,6.0,2,0
tree_1577183,-4.31638306512929,31.665441065441545,1089,3.819117546081543,0.0,2,0
tree_775135,-4.568794939360647,31.17071718086488,1159,0.9303658604621887,-6.0,2,0
tree_101900,-31.357442037477927,27.555331555943603,1435,27.665122985839844,-12.0,3,0
tree_4149045,-18.66382608705882,31.74376517544531,1459,12.655479431152344,-16.0,2,0
tree_997179,-9.9177720354364,38.21748362573699,353,2.641441583633423,4.0,2,0
tree_4191663,-20.892533843682664,30.66299501671742,622,9.872025489807129,-2.0,2,0
tree_3292759,-17.65599344426215,25.305474283023273,957,2.686992645263672,0.0,3,0
tree_164270,-27.390514262806132,30.872635193644136,1113,5.289630889892578,-8.0,3,0
tree_4743335,-14.020532946398255,33.74478231407809,1046,3.372144937515259,-8.0,3,0
tree_5048569,-22.040734528540767,28.710310074402937,619,5.3205647468566895,2.0,2,0
tree_3312948,-15.071382537057527,27.54643119024092,1210,24.444406509399414,-14.0,2,0
tree_2875659,-13.266904736456421,24.52642919707679,1130,2.9385457038879395,6.0,3,0
tree_764729,-10.592072837637431,36.13797739036145,807,5.626218795776367,12.0,2,0
tree_2197682,-16.725133803850056,25.529758147809485,1052,5.455856800079346,-4.0,2,0
tree_42457,-31.595250355759237,29.241522782899953,323,7.686478137969971,16.0,4,0
tree_1812037,-5.914961874587532,32.59232764681501,1102,3.345825672149658,-4.0,2,0
tree_2227798,-17.219318137199245,24.93776789195401,953,3.3892147541046143,-4.0,4,0
tree_1579765,-2.935956856508782,31.47631275336069,1251,2.9338862895965576,-4.0,3,0
tree_108069,-25.771200633449368,27.87381838958492,1200,3.4577603340148926,-4.0,3,0
tree_857757,-4.641273167883356,29.67518373765072,1444,32.37969207763672,18.0,1,0
tree_3392717,-15.130336312085134,22.48091022993062,1048,0.0,10.0,2,0
tree_528472,-7.523279360746498,38.41850881942843,103,0.9274099469184875,0.0,2,0
tree_3110218,-13.125916879348571,26.103002342836277,1339,1.329142451286316,-2.0,2,0
tree_1277062,-6.224798052185164,33.96697486047026,1574,14.430175854891097,-6.0,3,0
tree_4267443,-17.428177971441595,31.67967005690308,1134,10.646428108215332,0.0,3,0
tree_4752163,-13.206417030666428,33.12926138196359,1088,0.9525984525680542,-8.0,2,0
tree_4179029,-19.29422258028763,27.89359896185801,1032,4.7296552658081055,-2.0,3,0
tree_1224763,-7.203436960384931,30.902979376312828,1290,0.0,14.0,1,0
tree_123689,-22.975192663502988,29.21826411180517,812,1.0073012113571167,-4.0,4,0
tree_4192826,-17.60531576078973,30.405446258072498,1399,2.0937790870666504,-6.0,2,0
tree_4864092,-15.969516834838378,35.62244734026941,1912,38.16485595703125,-6.0,2,0
tree_4588286,-16.568262628789824,29.405903084134174,1167,6.072299957275391,8.0,2,0
tree_40026,-30.218164013827767,29.566769613738288,1377,14.93456745147705,-8.0,2,0
tree_761288,-1.432303390276297,31.730436922396567,1256,5.393410682678223,10.0,2,0
tree_3467859,-14.49353654974358,28.96741292294252,1142,2.0868217945098877,-4.0,3,0
tree_3356528,-13.341278082926845,22.842940185358835,1075,1.3297454118728638,-4.0,3,0
tree_3159484,-14.316309578374373,28.91810418349351,1180,1.8543341159820557,-12.0,3,0
tree_4905190,-9.97553968958379,33.3633731054716,1759,29.498178482055664,2.0,115,0
tree_4352811,-18.37300797545414,32.66055635203379,1865,4.961346626281738,-10.0,3,0
tree_4721960,-13.848353677421551,35.12059781220933,528,5.510611057281494,6.0,1,0
tree_137299,-30.269006684039162,29.810258826761704,1463,25.00517463684082,22.0,2,0
tree_46563,-29.055172490775387,29.379447237584078,1709,39.79781723022461,-26.0,3,0
tree_4218356,-22.02929247523762,29.24390840196354,553,1.0004373788833618,-6.0,2,0
tree_235869,-33.017592114282145,26.325279612148446,580,21.179637908935547,4.0,3,0
tree_3161587,-11.026206457099867,30.848413356721807,1202,1.3238264322280884,-6.0,3,0
tree_4466706,-17.066504744097653,30.925413113712715,1409,5.353248596191406,-6.0,2,0
tree_367230,-7.260138889380547,37.05197716969046,565,6.695061206817627,6.0,2,0
tree_1900663,-4.253728236227322,33.77685662795553,1228,23.6667423248291,-20.0,2,0
tree_4204150,-19.289808070244717,31.46322529176882,1197,8.626919746398926,-14.0,2,0
tree_3292175,-12.180899593091787,30.24470012419682,1182,2.651829242706299,-10.0,3,0
tree_4526986,-17.919570907531334,31.94163332559092,1492,1.8543341159820557,-8.0,2,0
tree_485212,-5.31251056766067,36.15880139228104,1313,2.9417874813079834,2.0,2,0
tree_141620,-33.81918241515484,25.506566363230515,34,3.704791784286499,2.0,3,0
tree_1624689,-3.012220861825867,37.01510486307952,1363,2.7802884578704834,6.0,1,0
tree_4145543,-18.962844485500796,28.071191579513588,1051,2.939561367034912,0.0,3,0
tree_2761798,-8.70347409566307,29.280401684984938,1179,3.8211028575897217,-6.0,2,0
tree_4780357,-10.914332070769964,33.44387325678946,1143,0.9274099469184875,-8.0,2,0
tree_3202450,-12.821757137391973,25.058743303534005,1141,3.3995561599731445,-4.0,2,0
tree_2064910,-12.652913276003247,30.815059280842032,1455,5.297229766845703,-12.0,2,0
tree_4578799,-19.763440406838576,31.399946188719372,1177,10.703004837036133,8.0,3,0
tree_4664554,-12.017553803301956,33.90370913472397,1608,21.087820053100586,50.0,1,0
tree_4513631,-16.11284126089824,29.586915832297752,623,2.141045093536377,2.0,2,0
tree_4413078,-16.729356572547662,30.981664673501935,1339,15.265915870666504,-6.0,2,0
tree_92378,-32.14929366164989,28.47239027859528,641,16.51541519165039,22.0,3,0
tree_4995361,-16.608479261190855,35.141060626943606,55,0.9274099469184875,-6.0,2,0
tree_2277499,-16.14260130132893,26.26192916348214,1034,1.8543341159820557,6.0,2,0
tree_2361670,-16.18857463318996,26.293120575350997,1062,0.9656937122344971,-2.0,2,0
tree_1056472,-11.404115271379407,37.4203167531093,420,1.3247090578079224,6.0,2,0
tree_4202366,-17.672117553671406,32.085871867366734,1238,11.033921241760254,8.0,3,0
tree_2248287,-13.43935601059739,22.256987552329726,1079,3.704791784286499,2.0,2,0
tree_32025,-32.24593575878122,27.57281569117416,896,34.38532257080078,-6.0,2,0
tree_868244,-8.369219880696766,39.24713464998818,23,3.8209025859832764,-10.0,2,0
tree_4671389,-12.646871194075825,34.12691389705525,549,4.668932914733887,-14.0,1,0
