"tree_ID","latitude","longitude","rainyear","GUD","GUD_DOY","SRS","SRS_DOY","rain_sum","rain_var","ant_rain_sum"
"tree_1000299",-4.50082,33.76901,2020,81,262,113,293,1017.68418127204,48.7766473942971,1322.84565345384
"tree_1000299",-4.50082,33.76901,2021,51,232,121,301,1019.81147170067,47.9291765854651,1017.68418127204
"tree_1000813",-5.34307,31.20425,2021,46,227,120,300,1191.79735469818,51.832460269752,1070.54418305642
"tree_1000877",-5.92064,32.66183,2019,91,272,132,312,1344.93294314443,63.1539504679972,1176.65340696648
"tree_1000911",-6.32658,34.22362,2019,121,302,140,320,1218.14569723971,64.0859316003961,813.331316237483
"tree_1000911",-6.32658,34.22362,2021,76,257,160,340,1397.77506804466,106.168630819997,809.132978849516
"tree_1000911",-6.32658,34.22362,2022,141,322,137,317,740.765164487751,41.5368832012834,1397.77506804466
"tree_1000924",-10.16613,35.46494,2019,76,257,140,320,1598.77011342032,93.5809138929065,1315.27644683234
"tree_1000924",-10.16613,35.46494,2020,91,272,165,345,1318.34412010293,82.4416134072548,1598.77011342032
"tree_1001645",-8.18902,35.14294,2020,96,277,128,308,1013.69743877347,37.0053587894132,1458.67626859248
"tree_1001645",-8.18902,35.14294,2021,121,302,115,295,1341.07991099358,66.2473622923612,1013.69743877347
"tree_1001645",-8.18902,35.14294,2022,131,312,140,320,1037.92012931616,38.3768733100738,1341.07991099358
"tree_1002059",-7.57638,34.67237,2019,81,262,144,324,1029.40722219273,43.6056853613328,652.752568352967
"tree_1002059",-7.57638,34.67237,2020,91,272,146,326,675.687279032543,20.0450108279227,1029.40722219273
"tree_1002059",-7.57638,34.67237,2021,111,292,163,343,1057.757376194,68.729741849005,675.687279032543
"tree_1002059",-7.57638,34.67237,2022,141,322,160,340,574.27649851318,18.1148716202391,1057.757376194
"tree_1002059",-7.57638,34.67237,2023,121,302,145,325,835.025711834431,30.4452150848596,574.27649851318
"tree_1002452",-6.68248,31.07038,2021,46,227,117,297,1116.6596788168,40.0043773610463,956.562130252017
"tree_1002479",-5.79146,31.59522,2021,66,247,139,319,1264.74705145974,67.8914191755034,1126.14532715715
"tree_1002512",-10.20768,35.10463,2019,101,282,140,320,1379.66519384016,80.3480620916544,1229.94252994843
"tree_1002512",-10.20768,35.10463,2020,61,242,147,327,1201.25450082263,62.7140664445484,1379.66519384016
"tree_1002685",-11.3256,34.83662,2019,151,332,143,323,1145.83264025371,51.5149945113888,1291.75485870894
"tree_1003043",-6.60351,32.68798,2019,136,317,134,314,1292.68323182014,54.1234657709572,1065.09452867508
"tree_1003043",-6.60351,32.68798,2020,56,237,129,309,1024.88126732255,30.7849388535822,1292.68323182014
"tree_1003043",-6.60351,32.68798,2021,81,262,140,320,1279.10909152031,68.2796326027056,1024.88126732255
"tree_1003861",-11.00413,36.18927,2019,136,317,140,320,1185.13071435554,71.9330525487051,1254.16087630834
"tree_1003861",-11.00413,36.18927,2020,136,317,162,342,1279.70700847951,67.5858016442909,1185.13071435554
"tree_1003902",-6.50957,32.04739,2021,71,252,140,320,1318.37640190125,73.8286840918374,1070.75008714527
"tree_1004106",-6.90478,31.35164,2021,76,257,140,320,1010.84889018536,35.192516053088,891.553472853683
"tree_1004628",-5.76667,31.75297,2022,61,242,125,305,1271.20545700332,65.6847995741811,1242.11267924309
"tree_1004661",-7.09237,30.95364,2022,121,302,124,304,1294.93035692016,45.6055287432845,1122.43290269375
"tree_1004858",-5.7618,35.16656,2019,81,262,140,320,1200.53955870622,59.4640590412251,694.323634266853
"tree_1004858",-5.7618,35.16656,2020,116,297,131,311,833.298597483081,38.6411703920224,1200.53955870622
"tree_1004858",-5.7618,35.16656,2021,106,287,165,345,1088.74947955273,71.0948724600978,833.298597483081
"tree_1005090",-3.85311,31.39482,2022,116,297,125,305,1260.1403593719,53.7232390246366,1349.262352705
"tree_1005273",-10.11231,35.15015,2019,111,292,140,320,1536.08096279646,91.8921791066345,1349.13250972331
"tree_1005290",-6.22227,32.6795,2019,21,202,132,312,1183.73905502632,52.746726494528,1046.28894424438
"tree_1005290",-6.22227,32.6795,2020,61,242,116,296,1004.54748563236,37.4922210339029,1183.73905502632
"tree_1005290",-6.22227,32.6795,2021,46,227,140,320,1119.23426246643,52.8648652166231,1004.54748563236
"tree_1005290",-6.22227,32.6795,2023,81,262,122,302,1442.39664244652,83.219466248451,1134.08942744136
"tree_100577",-24.91787,31.20059,2019,111,292,112,292,572.90180223041,23.8195643511058,591.112627744675
"tree_1006884",-10.63417,35.99492,2020,96,277,142,322,1344.2707975365,79.8467637880885,1350.90090186107
"tree_1006935",-6.96257,31.29855,2021,66,247,137,317,957.586912721395,29.1434669019608,820.305659107144
"tree_100765",-27.5206,30.57317,2023,106,287,100,280,1037.85997796059,78.9864475691787,1012.83121411502
"tree_1007666",-5.90685,36.05513,2020,126,307,131,311,793.500638148398,31.0650466592419,1246.01098788157
"tree_1007666",-5.90685,36.05513,2023,81,262,145,325,1084.53596162796,54.7817933413105,663.773715718649
"tree_1007886",-9.81969,39.7498,2022,121,302,159,339,856.127602815628,59.1196414152464,1015.9595489502
"tree_100814",-24.0603,30.5024,2021,116,297,112,292,570.57412314415,30.6605046476812,709.796056943014
"tree_100814",-24.0603,30.5024,2022,111,292,110,290,568.224707901478,39.2533813161074,570.57412314415
"tree_100814",-24.0603,30.5024,2023,121,302,116,296,571.175216913223,41.7459386815278,568.224707901478
"tree_1008392",-10.58369,36.36046,2019,56,237,140,320,1283.81191711668,82.6467626847527,1222.47300973302
"tree_1008577",-6.27771,32.06551,2021,26,207,139,319,1297.29187369347,67.0869990555216,1034.94456491643
"tree_100873",-26.82637,25.36342,2021,136,317,91,271,686.551368713379,36.2951543044638,603.423693995955
"tree_100873",-26.82637,25.36342,2023,146,327,160,340,400.336548118412,13.4707007958436,460.223245836794
"tree_1008772",-5.52814,35.03855,2020,91,272,131,311,848.278638089211,42.0330801730072,1349.8241733741
"tree_1010186",-5.26185,34.03648,2019,81,262,133,313,1290.00345500708,57.5621776888209,782.663260877133
"tree_1010186",-5.26185,34.03648,2020,81,262,130,310,902.445943370017,43.0281156799496,1290.00345500708
"tree_1010186",-5.26185,34.03648,2021,151,332,120,300,910.562307238579,43.3941532505534,902.445943370017
"tree_1010469",-10.21354,38.29798,2020,96,277,175,355,956.550858961562,54.7821116758229,1103.6461878866
"tree_1010788",-6.98231,31.29476,2021,111,292,137,317,957.586912721395,29.1434669019608,820.305659107144
"tree_1011110",-11.11051,39.0965,2020,106,287,171,351,922.164743218767,41.0110394865358,1019.22121957888
"tree_1011110",-11.11051,39.0965,2021,111,292,175,355,872.253586530685,30.9723534923393,922.164743218767
"tree_1011110",-11.11051,39.0965,2023,111,292,137,317,1268.06757526845,46.8363439317326,942.911579221487
"tree_1011136",-5.76378,34.14628,2021,116,297,117,297,1280.09576630592,91.9958495625937,899.419164376628
"tree_1011136",-5.76378,34.14628,2022,146,327,133,313,758.633354991674,40.5692980139297,1280.09576630592
"tree_1011587",-4.58087,33.7865,2019,91,272,132,312,1313.19051776081,60.0706215132972,932.083736181259
"tree_1011587",-4.58087,33.7865,2020,116,297,127,307,1018.46713982837,47.2351833824045,1313.19051776081
"tree_1011587",-4.58087,33.7865,2021,106,287,116,296,1027.36339759827,48.3602514746029,1018.46713982837
"tree_1011606",-5.78127,31.62686,2021,81,262,139,319,1248.81089174841,64.4318630420001,1090.15729183928
"tree_1012210",-8.37202,33.66715,2019,96,277,140,320,1108.56484479923,45.3731650386301,816.307634515688
"tree_1012210",-8.37202,33.66715,2020,81,262,146,326,803.45686101541,27.7225848345068,1108.56484479923
"tree_1012210",-8.37202,33.66715,2021,81,262,163,343,1274.35356235504,57.4194033576254,803.45686101541
"tree_1012210",-8.37202,33.66715,2022,31,212,145,325,899.286754518118,33.8142555824634,1274.35356235504
"tree_1012210",-8.37202,33.66715,2023,56,237,143,323,1060.46838083863,38.4045018823127,899.286754518118
"tree_1012261",-11.27061,36.31647,2022,131,312,146,326,1230.20968921721,70.9020716333754,1078.77413082123
"tree_1012954",-5.46729,34.82905,2019,76,257,139,319,1273.19570256904,67.4926311692945,797.382536709309
"tree_1012954",-5.46729,34.82905,2020,146,327,131,311,812.57801207155,31.9405367318765,1273.19570256904
"tree_1012954",-5.46729,34.82905,2022,161,342,135,315,726.10181219317,38.3127064204001,1229.26773691177
"tree_1012954",-5.46729,34.82905,2023,151,332,142,322,1116.0657389164,59.6986650811122,726.10181219317
"tree_1013",-25.42314,26.2555,2021,96,277,141,321,526.750524520873,17.0456859521869,819.065782545243
"tree_1013",-25.42314,26.2555,2022,106,287,112,292,547.446744441986,24.0167302616374,526.750524520873
"tree_1013",-25.42314,26.2555,2023,111,292,155,335,430.312693270931,20.9111200762224,547.446744441986
"tree_1013095",-11.15342,38.99193,2020,101,282,172,352,927.069155796839,38.1191847648554,1031.72303639481
"tree_1013095",-11.15342,38.99193,2021,116,297,175,355,901.501222491265,28.9376166981245,927.069155796839
"tree_1013095",-11.15342,38.99193,2022,76,257,157,337,916.76961517334,36.6489693831131,901.501222491265
"tree_1013160",-9.10122,32.57818,2019,91,272,138,318,1157.00272353269,30.6607687024401,997.140577673912
"tree_1013160",-9.10122,32.57818,2020,96,277,131,311,954.260468263179,23.3465342783384,1157.00272353269
"tree_1013160",-9.10122,32.57818,2021,101,282,164,344,1182.93440818787,45.8341873711211,954.260468263179
"tree_1013160",-9.10122,32.57818,2023,91,272,146,326,1242.6642613411,44.4100436151006,1096.90780754387
"tree_1013423",-5.79209,31.5588,2021,46,227,139,319,1264.74705145974,67.8914191755033,1126.14532715715
"tree_1013690",-10.20985,35.81787,2020,121,302,165,345,1414.85206687718,98.392283785134,1646.39993237238
"tree_101398",-23.09879,29.87444,2021,101,282,134,314,432.277978181839,22.5607689091465,767.229020820672
"tree_101398",-23.09879,29.87444,2022,121,302,115,295,386.584199372973,12.4984954208645,432.277978181839
"tree_101419",-24.61407,26.79882,2021,61,242,132,312,448.768738389015,19.3144466160906,762.774102971554
"tree_101419",-24.61407,26.79882,2022,96,277,113,293,368.544583333714,13.2075185356534,448.768738389015
"tree_101419",-24.61407,26.79882,2023,111,292,156,336,350.386449197595,14.6030601975962,368.544583333714
"tree_1014537",-7.30728,34.71339,2019,96,277,144,324,943.649037338677,41.4052077642391,605.057756405324
"tree_1014537",-7.30728,34.71339,2020,101,282,146,326,643.861770601448,21.1816553859037,943.649037338677
"tree_1014537",-7.30728,34.71339,2021,121,302,163,343,952.333217024803,58.914539800046,643.861770601448
"tree_1014537",-7.30728,34.71339,2022,146,327,157,337,559.194733444167,23.8189863360559,952.333217024803
"tree_1014745",-5.69753,31.97564,2021,66,247,140,320,1239.39163589478,75.3446762350782,1118.16323388235
"tree_1014753",-5.72169,32.06894,2021,71,252,140,320,1217.13096189499,67.5920966026474,1095.91027519317
"tree_1015995",-7.39103,34.07957,2019,41,222,140,320,1223.49744647043,55.4306760079991,801.131652154785
"tree_1015995",-7.39103,34.07957,2020,91,272,131,311,844.780343973683,26.1606239348677,1223.49744647043
"tree_1015995",-7.39103,34.07957,2021,111,292,162,342,1234.33573639393,76.7856244952034,844.780343973683
"tree_1015995",-7.39103,34.07957,2022,86,267,156,336,809.242310521167,32.5158795767052,1234.33573639393
"tree_1016066",-6.80571,31.36183,2021,66,247,140,320,1092.48545265198,40.3273961455392,978.305996520262
"tree_1016229",-5.89946,35.01664,2020,111,292,131,311,740.612096271708,27.7807322368005,1175.5585568361
"tree_1016529",-4.44421,31.68167,2022,156,337,124,304,1277.35243174434,53.0353275732869,1300.29245972633
"tree_1017148",-6.02314,32.17982,2021,81,262,140,320,1233.17699885368,59.2461696335784,988.981192254417
"tree_1017172",-6.25545,32.17901,2021,56,237,140,320,1307.83389568329,77.7430658960525,1021.91247570491
"tree_1017845",-4.5852,31.21606,2021,46,227,140,320,1204.04290473461,61.7800355120601,1156.96348797179
"tree_1018067",-6.61685,34.61017,2019,151,332,140,320,1097.29060630195,55.0891266197685,672.032516047358
"tree_1018067",-6.61685,34.61017,2020,136,317,131,311,740.180163045647,28.6336677952274,1097.29060630195
"tree_1018067",-6.61685,34.61017,2021,116,297,163,343,1147.68576431274,86.7525077099505,740.180163045647
"tree_101812",-28.57757,29.57209,2019,126,307,124,304,609.922082725912,25.0394706146233,723.349141247571
"tree_101812",-28.57757,29.57209,2020,101,282,115,295,723.324037246406,50.4104848472343,609.922082725912
"tree_1018493",-7.23931,34.31224,2019,151,332,140,320,1042.39192053394,41.2641061027344,731.4942843467
"tree_1018493",-7.23931,34.31224,2020,81,262,146,326,750.041850505267,27.0135864299916,1042.39192053394
"tree_1018493",-7.23931,34.31224,2021,61,242,162,342,1133.83887982368,76.0666297049013,750.041850505267
"tree_1018493",-7.23931,34.31224,2023,116,297,144,324,927.158301651478,37.7566716891992,713.027970288415
"tree_1018700",-7.30476,36.44628,2020,151,332,124,304,833.288913614117,36.2230485211404,1616.33962912299
"tree_101968",-25.92571,27.63214,2019,121,302,117,297,618.854164600372,28.0971573910002,625.293608130887
"tree_101968",-25.92571,27.63214,2021,96,277,84,264,740.23056769371,34.7236575603896,909.978148288779
"tree_101968",-25.92571,27.63214,2022,106,287,108,288,690.404513597488,28.507720708702,740.23056769371
"tree_1019708",-6.67427,31.08355,2021,46,227,117,297,1116.6596788168,40.0043773610463,956.562130252017
"tree_1019719",-10.19479,35.01349,2019,141,322,140,320,1379.43186346584,91.9785162723744,1234.71548012644
"tree_1019719",-10.19479,35.01349,2022,166,347,155,335,1307.95553247887,67.2031473589183,1499.99597930908
"tree_102034",-25.19777,29.78511,2019,116,297,110,290,739.868296287954,41.1872063017029,723.43871332718
"tree_102034",-25.19777,29.78511,2020,96,277,97,277,787.762944621125,52.1574607856979,739.868296287954
"tree_102034",-25.19777,29.78511,2021,66,247,121,301,812.526563644409,48.5734806879304,787.762944621125
"tree_102034",-25.19777,29.78511,2023,91,272,113,293,925.991383388638,67.2400157791163,855.922177558576
"tree_1021162",-8.51364,33.11699,2019,76,257,139,319,1136.5528172693,44.7964105693279,867.195070303977
"tree_1021162",-8.51364,33.11699,2021,116,297,150,330,1285.60164737701,58.4852666340362,889.473564335378
"tree_1021317",-5.28609,30.9787,2021,61,242,120,300,1201.21394991875,54.2508479785388,1131.24268963266
"tree_1021536",-7.29376,30.59243,2021,76,257,133,313,896.119341611862,26.8321345312959,838.761968416142
"tree_1021545",-11.332,36.08065,2019,101,282,140,320,1117.81529209346,63.7150383091719,1217.71017622948
"tree_1021545",-11.332,36.08065,2020,106,287,159,339,1280.08534237016,71.6070325385202,1117.81529209346
"tree_1021545",-11.332,36.08065,2022,116,297,145,325,1162.60145993656,55.3556593886011,1061.18336343765
"tree_1021789",-3.38363,34.64875,2019,31,212,137,317,876.484646416269,27.1222324164793,730.971824033652
"tree_1021789",-3.38363,34.64875,2020,26,207,130,310,737.044179734344,24.4313725388673,876.484646416269
"tree_1021789",-3.38363,34.64875,2021,116,297,115,295,743.839646816254,33.5672048174118,737.044179734344
"tree_102207",-33.64357,24.36333,2021,121,302,105,285,527.509539365768,23.5843156785585,388.055261990573
"tree_1022707",-7.43268,34.35055,2019,81,262,143,323,1012.68892614206,44.574921551295,622.969197630882
"tree_1022707",-7.43268,34.35055,2021,96,277,163,343,1015.38167977333,55.0576897112645,695.4747720866
"tree_1022707",-7.43268,34.35055,2022,96,277,156,336,614.970241009453,24.7923742385008,1015.38167977333
"tree_1022942",-5.71925,35.10733,2019,96,277,140,320,1232.51786216069,60.9901868354984,709.11379057169
"tree_1022990",-6.33451,31.89027,2021,46,227,140,320,1317.77726519108,73.3273334345781,1097.267067608
"tree_1023149",-7.6109,33.9402,2019,76,257,140,320,1375.17747378349,74.8249068507144,916.156328672662
"tree_1023149",-7.6109,33.9402,2020,81,262,131,311,954.330837626306,43.0419363735722,1375.17747378349
"tree_1023149",-7.6109,33.9402,2021,76,257,163,343,1469.34575891495,92.3274691376997,954.330837626306
"tree_1023149",-7.6109,33.9402,2022,91,272,139,319,946.809314552789,43.9592228472416,1469.34575891495
"tree_1023149",-7.6109,33.9402,2023,76,257,144,324,1161.50411484018,53.0443641578405,946.809314552789
"tree_1023200",-6.71962,31.26907,2021,71,252,137,317,1096.35328614712,36.6283135573984,973.506349540524
"tree_1023951",-4.10363,36.46043,2019,126,307,129,309,1309.49679356813,100.564924233651,550.766661481
"tree_1025839",-5.97878,33.56961,2020,91,272,130,310,1050.18708067142,56.2056772882705,1394.57299163287
"tree_1025839",-5.97878,33.56961,2021,91,272,115,295,1298.45056819916,85.4843628212209,1050.18708067142
"tree_1025839",-5.97878,33.56961,2023,71,252,118,298,1371.2289981842,82.959879706057,962.490914292517
"tree_1025988",-9.12808,32.52796,2019,81,262,139,319,1084.4806329271,30.3984216321584,926.993809834123
"tree_1025988",-9.12808,32.52796,2020,81,262,131,311,889.135220304131,21.8810674612963,1084.4806329271
"tree_1025988",-9.12808,32.52796,2021,146,327,164,344,1111.86097502708,39.1259632602658,889.135220304131
"tree_1025988",-9.12808,32.52796,2023,121,302,146,326,1174.9815665707,38.898791813887,989.482630342245
"tree_1026362",-4.60251,36.75927,2019,81,262,138,318,1060.46449473128,48.5953019222092,525.741826601326
"tree_1027466",-7.24761,34.29232,2019,51,232,140,320,1066.19628029273,40.1070521495295,743.377454832196
"tree_1027466",-7.24761,34.29232,2021,26,207,163,343,1179.39975237846,77.7104338157943,770.370182858095
"tree_1027466",-7.24761,34.29232,2022,96,277,157,337,746.068189814221,29.9149116779855,1179.39975237846
"tree_1027721",-6.84862,31.47929,2021,56,237,140,320,1175.99270743132,43.9430610976325,1020.86730870334
"tree_1027968",-5.30097,32.0693,2021,51,232,140,320,1221.05138397217,61.3999234269551,1240.51358553602
"tree_1028612",-8.88171,33.9201,2019,96,277,132,312,1535.30245318264,80.5431793298591,1229.72718636692
"tree_1028612",-8.88171,33.9201,2021,91,272,144,324,1619.89208006859,108.992548957984,1307.12024759501
"tree_1028612",-8.88171,33.9201,2023,101,282,129,309,1330.84783820808,65.8610772526065,1298.68860755209
"tree_102875",-25.20318,31.15732,2020,76,257,75,255,921.681263255142,91.419610848862,628.118378833933
"tree_1028954",-10.27061,40.09073,2022,151,332,158,338,1027.09874558449,84.6163966701245,932.009814023972
"tree_1030529",-7.31279,33.9228,2019,81,262,140,320,1230.58051134646,62.929645324728,817.040648325463
"tree_1030529",-7.31279,33.9228,2021,81,262,162,342,1320.43506360054,77.1298748843672,883.826405485214
"tree_1030529",-7.31279,33.9228,2022,86,267,146,326,881.18150320888,43.7254398039135,1320.43506360054
"tree_10306",-25.35436,29.68027,2019,116,297,116,296,707.665672253817,33.2800932770872,765.038761971606
"tree_10306",-25.35436,29.68027,2021,101,282,83,263,898.489461183548,69.8932269988641,795.158688006206
"tree_10306",-25.35436,29.68027,2022,116,297,107,287,905.610026292503,52.1583596766022,898.489461183548
"tree_10306",-25.35436,29.68027,2023,96,277,113,293,929.081829101426,54.5621546299091,905.610026292503
"tree_1031107",-5.65227,34.21749,2021,61,242,165,345,1212.88136148453,78.6550622590906,825.750172953952
"tree_1031107",-5.65227,34.21749,2022,136,317,136,316,749.570586539805,42.3373407818911,1212.88136148453
"tree_1031234",-7.76262,34.30935,2019,56,237,143,323,1303.97165756699,61.9668879657002,829.554912984793
"tree_1031234",-7.76262,34.30935,2020,116,297,132,312,843.151159394532,28.3963154510961,1303.97165756699
"tree_1031234",-7.76262,34.30935,2021,116,297,162,342,1329.5227355957,81.0925600202827,843.151159394532
"tree_1031234",-7.76262,34.30935,2022,116,297,155,335,897.816423303258,34.589071765514,1329.5227355957
"tree_1031234",-7.76262,34.30935,2023,146,327,145,325,1093.26025640965,45.8305008123117,897.816423303258
"tree_1031656",-5.10842,30.01945,2020,51,232,84,264,1091.72112079781,29.3447273923033,1534.30781146849
"tree_1032139",-3.42401,31.0766,2021,51,232,72,252,1087.87746822834,44.3135776828391,1272.0806054522
"tree_1032881",-6.3007,32.45341,2020,66,247,127,307,1010.633643426,35.9421441549528,1127.96568390235
"tree_1032881",-6.3007,32.45341,2021,51,232,140,320,1230.92660212517,61.7538625798681,1010.633643426
"tree_1033861",-11.06624,39.09317,2020,96,277,171,351,971.631818396287,45.0082085601325,1044.01597908632
"tree_1033861",-11.06624,39.09317,2021,171,352,175,355,954.548795461654,31.8251881312732,971.631818396287
"tree_103397",-27.51257,30.93979,2023,111,292,100,280,962.608763813972,84.6300841392114,919.441849797964
"tree_1034279",-7.20668,32.05398,2021,81,262,140,320,1283.88735604286,69.8629531248926,965.059938987681
"tree_1034279",-7.20668,32.05398,2023,56,237,121,301,1392.58561363816,60.7593990136782,1113.23838897219
"tree_1034324",-5.23444,29.90857,2020,71,252,84,264,1149.11536923273,31.8787828392084,1586.17216218356
"tree_1034862",-7.63723,36.60945,2019,106,287,104,284,1848.28009189665,150.75205701341,1167.88323909789
"tree_1035370",-6.54419,34.52399,2019,101,282,140,320,1125.93388630964,60.1204311161536,714.928780973889
"tree_1035370",-6.54419,34.52399,2021,76,257,163,343,1217.34852653742,106.45927293545,746.333333868359
"tree_1035370",-6.54419,34.52399,2022,121,302,151,331,669.365388244356,35.539234476287,1217.34852653742
"tree_1035429",-6.96103,36.3638,2019,81,262,138,318,1159.62152737105,60.433095031245,687.101119115949
"tree_1035429",-6.96103,36.3638,2020,116,297,132,312,597.662073186774,19.1818343964243,1159.62152737105
"tree_1035429",-6.96103,36.3638,2021,96,277,177,357,832.870692014694,40.8235962522437,597.662073186774
"tree_1035429",-6.96103,36.3638,2022,151,332,162,342,722.286033608019,30.5250222024532,832.870692014694
"tree_1035506",-6.54518,33.42222,2019,76,257,138,318,1236.45043043816,68.342012403928,941.301898002624
"tree_1035506",-6.54518,33.42222,2020,76,257,131,311,989.287146813963,38.3749879992248,1236.45043043816
"tree_1035506",-6.54518,33.42222,2021,76,257,116,296,1439.06153059006,96.1714357753492,989.287146813963
"tree_1036052",-7.01404,35.68995,2019,91,272,145,325,844.322310462594,36.6719819916671,492.85845608986
"tree_1036828",-7.1562,35.11589,2020,116,297,148,328,563.690005632468,19.5144560866936,891.565911971032
"tree_1036828",-7.1562,35.11589,2021,51,232,163,343,872.917084932327,51.0709794466562,563.690005632468
"tree_103723",-29.00658,25.90781,2021,176,357,91,271,630.937488794327,26.9525922701182,540.189627176387
"tree_103723",-29.00658,25.90781,2022,141,322,118,298,581.856845615795,16.992867513578,630.937488794327
"tree_103723",-29.00658,25.90781,2023,186,2,120,300,373.423081363551,16.1695092257713,581.856845615795
"tree_1037237",-6.41564,36.16637,2020,56,237,134,314,635.975914930925,26.1728825614749,1140.60356512107
"tree_1037237",-6.41564,36.16637,2021,116,297,177,357,1044.10693359375,65.7679228138439,635.975914930925
"tree_1037237",-6.41564,36.16637,2022,126,307,165,345,670.114476856397,32.456705725503,1044.10693359375
"tree_1037237",-6.41564,36.16637,2023,81,262,145,325,914.319693207741,35.3799721569304,670.114476856397
"tree_1037257",-6.75008,30.97573,2021,91,272,117,297,1117.73241662979,37.0784262582785,971.86290297239
"tree_1037829",-11.16793,36.40914,2020,111,292,162,342,1272.23276504595,74.7125479293522,1057.53946081777
"tree_1037829",-11.16793,36.40914,2021,101,282,165,345,1045.13251304626,47.6194108908005,1272.23276504595
"tree_1038376",-6.57304,32.07822,2021,81,262,140,320,1333.48615264893,76.998968141041,1098.95703499969
"tree_1038992",-8.38013,33.46414,2019,66,247,140,320,1143.70137086511,46.6258758065112,877.262237608433
"tree_1038992",-8.38013,33.46414,2021,116,297,163,343,1386.21990203857,72.4425057570198,877.489055289203
"tree_1038992",-8.38013,33.46414,2022,81,262,145,325,927.074540094765,36.6601391833465,1386.21990203857
"tree_1038992",-8.38013,33.46414,2023,61,242,144,324,1116.3079944998,40.4532654637621,927.074540094765
"tree_103952",-23.38671,30.26396,2019,131,312,139,319,425.749817575008,30.0625083861283,394.923051498157
"tree_103952",-23.38671,30.26396,2021,71,252,128,308,482.270998477936,27.525203347097,726.56512478961
"tree_1040524",-5.78479,31.71277,2021,51,232,139,319,1269.67940688133,72.1296531566661,1092.72968831831
"tree_104209",-28.51221,29.12307,2020,81,262,111,291,932.42973656021,77.3234509344785,802.409983735532
"tree_1042232",-7.34335,31.8808,2021,76,257,140,320,1289.04777312279,63.6198839097144,986.637436487555
"tree_10423",-27.33634,31.10909,2023,76,257,80,260,1055.83996725082,99.8721547195871,963.429175078869
"tree_104273",-34.39234,19.27771,2019,21,202,4,184,644.53106207888,49.0676224405038,517.163294173777
"tree_1042836",-10.16414,35.04342,2020,121,302,149,329,1259.10731661413,61.4233345284901,1379.43186346584
"tree_1042836",-10.16414,35.04342,2021,121,302,165,345,1499.99597930908,81.1208714783326,1259.10731661413
"tree_104363",-30.80502,29.17932,2020,61,242,111,291,743.04911756888,34.5302862253845,775.335726958059
"tree_104363",-30.80502,29.17932,2023,36,217,99,279,845.208012356889,53.3892874081988,996.266507880735
"tree_1043814",-6.59603,34.42519,2019,81,262,140,320,1149.11737492561,62.5188836244128,761.586032494903
"tree_1043814",-6.59603,34.42519,2021,66,247,162,342,1290.49143129587,108.340505043724,758.594427316333
"tree_1043814",-6.59603,34.42519,2023,146,327,145,325,1000.80303124589,50.8034806532615,680.496282817068
"tree_1044052",-7.20082,32.26212,2019,61,242,132,312,1154.01435213677,42.5568209811465,894.367688402533
"tree_1044052",-7.20082,32.26212,2020,86,267,129,309,900.027548037343,25.8797506504584,1154.01435213677
"tree_1044052",-7.20082,32.26212,2021,56,237,140,320,1191.47818040848,54.9518537204842,900.027548037343
"tree_1044052",-7.20082,32.26212,2022,71,252,129,309,1082.04124073003,46.6988863226855,1191.47818040848
"tree_1044052",-7.20082,32.26212,2023,51,232,120,300,1370.45728054643,67.3329131205275,1082.04124073003
"tree_1044211",-11.44991,36.15177,2020,76,257,159,339,1247.75089238014,70.1839516268718,1078.56528175512
"tree_1044211",-11.44991,36.15177,2021,91,272,165,345,1054.72407209873,47.6166810271494,1247.75089238014
"tree_1044211",-11.44991,36.15177,2022,101,282,145,325,1119.10044982423,54.9134533284785,1054.72407209873
"tree_1044489",-7.08192,31.42908,2021,96,277,136,316,1050.63550889492,37.8772575988754,905.641307123101
"tree_1044747",-5.60729,31.58305,2021,81,262,139,319,1258.64556527138,70.1780946400097,1144.12977298897
"tree_1044919",-11.13034,39.04872,2021,101,282,175,355,896.472842216491,29.3339062671724,962.70847520452
"tree_104521",-28.43316,30.41442,2023,126,307,76,256,933.25312885642,66.8687777820014,999.115489795804
"tree_1045227",-3.00384,35.72493,2021,121,302,146,326,767.374373197556,62.6019527106358,854.054650191218
"tree_1045301",-10.86522,34.75423,2019,111,292,141,321,1232.99445374278,57.6798002183772,1183.83869821392
"tree_1045639",-6.85556,31.27691,2021,26,207,137,317,1003.20022600889,31.9859153131889,889.196089957956
"tree_1045828",-6.73521,30.99511,2021,61,242,117,297,1105.73090744019,39.2339402978745,921.48162450012
"tree_1046247",-7.48208,32.89053,2019,61,242,133,313,1312.30161255432,50.8352664823917,1115.25156446005
"tree_1046247",-7.48208,32.89053,2020,86,267,128,308,1163.51392971624,46.94725894585,1312.30161255432
"tree_1046247",-7.48208,32.89053,2021,81,262,121,301,1357.0696284771,69.53334567697,1163.51392971624
"tree_1046247",-7.48208,32.89053,2023,76,257,121,301,1375.75236856937,68.069576236731,1225.07218644023
"tree_1046425",-6.64299,31.81121,2021,61,242,120,300,1286.39388561249,61.8422587670341,1071.08502803392
"tree_104678",-25.2058,29.39216,2019,71,252,128,308,506.257114121079,21.2044598237735,615.042461270222
"tree_104678",-25.2058,29.39216,2020,111,292,97,277,605.527146806344,28.4743146267935,506.257114121079
"tree_104678",-25.2058,29.39216,2021,101,282,83,263,694.088411808014,34.3768886905937,605.527146806344
