"tree_ID","rainyear","GUD","GUD_DOY","latitude","longitude"
"tree_1000299",2020,81,262,-4.50082486200297,33.7690130692025
"tree_1000299",2021,51,232,-4.50082486200297,33.7690130692025
"tree_1000813",2021,46,227,-5.34306878717994,31.2042496207868
"tree_1000877",2019,91,272,-5.92064276932962,32.6618316549351
"tree_1000911",2019,121,302,-6.32657703373006,34.2236228807024
"tree_1000911",2021,76,257,-6.32657703373006,34.2236228807024
"tree_1000911",2022,141,322,-6.32657703373006,34.2236228807024
"tree_1000924",2019,76,257,-10.1661261277091,35.4649429728596
"tree_1000924",2020,91,272,-10.1661261277091,35.4649429728596
"tree_1001645",2020,96,277,-8.18901868892491,35.1429379084871
"tree_1001645",2021,121,302,-8.18901868892491,35.1429379084871
"tree_1001645",2022,131,312,-8.18901868892491,35.1429379084871
"tree_1002059",2019,81,262,-7.57637833609093,34.672373433418
"tree_1002059",2020,91,272,-7.57637833609093,34.672373433418
"tree_1002059",2021,111,292,-7.57637833609093,34.672373433418
"tree_1002059",2022,141,322,-7.57637833609093,34.672373433418
"tree_1002059",2023,121,302,-7.57637833609093,34.672373433418
"tree_1002452",2021,46,227,-6.6824757252098,31.0703829480613
"tree_1002479",2021,66,247,-5.79146261181129,31.5952191420519
"tree_1002512",2019,101,282,-10.2076849495272,35.1046253122359
"tree_1002512",2020,61,242,-10.2076849495272,35.1046253122359
"tree_1002685",2019,151,332,-11.3255994200303,34.8366199616206
"tree_1003043",2019,136,317,-6.60350950465432,32.6879753644114
"tree_1003043",2020,56,237,-6.60350950465432,32.6879753644114
"tree_1003043",2021,81,262,-6.60350950465432,32.6879753644114
"tree_1003861",2019,136,317,-11.0041339068853,36.1892704297792
"tree_1003861",2020,136,317,-11.0041339068853,36.1892704297792
"tree_1003902",2021,71,252,-6.50957408186243,32.0473942843766
"tree_1004106",2021,76,257,-6.90477974912829,31.3516407470074
"tree_1004628",2021,NA,NA,-5.76667000995413,31.7529732191207
"tree_1004628",2022,61,242,-5.76667000995413,31.7529732191207
"tree_1004661",2022,121,302,-7.09237413044675,30.9536436824821
"tree_1004858",2019,81,262,-5.76180067160377,35.1665577667672
"tree_1004858",2020,116,297,-5.76180067160377,35.1665577667672
"tree_1004858",2021,106,287,-5.76180067160377,35.1665577667672
"tree_1005090",2022,116,297,-3.85311367938364,31.394822681609
"tree_1005273",2019,111,292,-10.1123092370951,35.1501527339916
"tree_1005290",2019,21,202,-6.22227420098891,32.6795030724099
"tree_1005290",2020,61,242,-6.22227420098891,32.6795030724099
"tree_1005290",2021,46,227,-6.22227420098891,32.6795030724099
"tree_1005290",2023,81,262,-6.22227420098891,32.6795030724099
"tree_100577",2019,111,292,-24.9178669239525,31.2005886988219
"tree_1006884",2020,96,277,-10.634171210683,35.9949160512637
"tree_1006935",2021,66,247,-6.96256523967989,31.298546230764
"tree_100765",2023,106,287,-27.5205951587373,30.5731664259957
"tree_1007666",2020,126,307,-5.90685076977131,36.0551317518895
"tree_1007666",2023,81,262,-5.90685076977131,36.0551317518895
"tree_1007886",2022,121,302,-9.8196896486648,39.74979573444
"tree_100814",2021,116,297,-24.0602970684548,30.5024049513786
"tree_100814",2022,111,292,-24.0602970684548,30.5024049513786
"tree_100814",2023,121,302,-24.0602970684548,30.5024049513786
"tree_1008392",2019,56,237,-10.5836852685559,36.3604597783221
"tree_1008577",2021,26,207,-6.27771420438641,32.0655116119567
"tree_100873",2021,136,317,-26.8263710930294,25.3634158421117
"tree_100873",2023,146,327,-26.8263710930294,25.3634158421117
"tree_1008772",2020,91,272,-5.52813931730215,35.0385503528259
"tree_1010186",2019,81,262,-5.26184626149142,34.0364788685903
"tree_1010186",2020,81,262,-5.26184626149142,34.0364788685903
"tree_1010186",2021,151,332,-5.26184626149142,34.0364788685903
"tree_1010469",2020,96,277,-10.2135442083115,38.2979837770548
"tree_1010788",2021,111,292,-6.9823056800435,31.2947604539696
"tree_1011110",2020,106,287,-11.1105057625153,39.0965017573017
"tree_1011110",2021,111,292,-11.1105057625153,39.0965017573017
"tree_1011110",2023,111,292,-11.1105057625153,39.0965017573017
"tree_1011136",2021,116,297,-5.76378497157256,34.1462797729304
"tree_1011136",2022,146,327,-5.76378497157256,34.1462797729304
"tree_1011587",2019,91,272,-4.58087464411443,33.7865016635341
"tree_1011587",2020,116,297,-4.58087464411443,33.7865016635341
"tree_1011587",2021,106,287,-4.58087464411443,33.7865016635341
"tree_1011606",2021,81,262,-5.78127356590417,31.6268609231271
"tree_1012210",2019,96,277,-8.37201573705728,33.6671493647376
"tree_1012210",2020,81,262,-8.37201573705728,33.6671493647376
"tree_1012210",2021,81,262,-8.37201573705728,33.6671493647376
"tree_1012210",2022,31,212,-8.37201573705728,33.6671493647376
"tree_1012210",2023,56,237,-8.37201573705728,33.6671493647376
"tree_1012261",2022,131,312,-11.2706097858392,36.3164707464298
"tree_1012954",2019,76,257,-5.46729042432683,34.8290484080319
"tree_1012954",2020,146,327,-5.46729042432683,34.8290484080319
"tree_1012954",2022,161,342,-5.46729042432683,34.8290484080319
"tree_1012954",2023,151,332,-5.46729042432683,34.8290484080319
"tree_1013",2021,96,277,-25.4231410416216,26.2555035988641
"tree_1013",2022,106,287,-25.4231410416216,26.2555035988641
"tree_1013",2023,111,292,-25.4231410416216,26.2555035988641
"tree_1013095",2020,101,282,-11.1534156919526,38.9919313784974
"tree_1013095",2021,116,297,-11.1534156919526,38.9919313784974
"tree_1013095",2022,76,257,-11.1534156919526,38.9919313784974
"tree_1013160",2019,91,272,-9.10121699142834,32.5781789191724
"tree_1013160",2020,96,277,-9.10121699142834,32.5781789191724
"tree_1013160",2021,101,282,-9.10121699142834,32.5781789191724
"tree_1013160",2023,91,272,-9.10121699142834,32.5781789191724
"tree_1013423",2021,46,227,-5.79209134505983,31.5587972046473
"tree_1013690",2020,121,302,-10.2098476135382,35.8178674439367
"tree_101398",2021,101,282,-23.0987855674013,29.874443127325
"tree_101398",2022,121,302,-23.0987855674013,29.874443127325
"tree_101419",2021,61,242,-24.6140683691812,26.7988183076202
"tree_101419",2022,96,277,-24.6140683691812,26.7988183076202
"tree_101419",2023,111,292,-24.6140683691812,26.7988183076202
"tree_1014537",2019,96,277,-7.30728496481863,34.7133927040087
"tree_1014537",2020,101,282,-7.30728496481863,34.7133927040087
"tree_1014537",2021,121,302,-7.30728496481863,34.7133927040087
"tree_1014537",2022,146,327,-7.30728496481863,34.7133927040087
"tree_1014745",2021,66,247,-5.6975271890194,31.9756384302245
"tree_1014753",2021,71,252,-5.72168659852697,32.0689362015657
"tree_1015995",2019,41,222,-7.3910313417034,34.0795671620698
"tree_1015995",2020,91,272,-7.3910313417034,34.0795671620698
"tree_1015995",2021,111,292,-7.3910313417034,34.0795671620698
"tree_1015995",2022,86,267,-7.3910313417034,34.0795671620698
"tree_1016066",2021,66,247,-6.80570744192282,31.3618297929145
"tree_1016229",2020,111,292,-5.8994575802247,35.0166427893504
"tree_1016529",2022,156,337,-4.44421211502842,31.681667734175
"tree_1017148",2021,81,262,-6.02313966614413,32.1798206674618
"tree_1017172",2021,56,237,-6.25544991282655,32.1790091110701
"tree_1017845",2021,46,227,-4.58519997213628,31.2160617794774
"tree_1018067",2019,151,332,-6.61685113500623,34.6101734328235
"tree_1018067",2020,136,317,-6.61685113500623,34.6101734328235
"tree_1018067",2021,116,297,-6.61685113500623,34.6101734328235
"tree_101812",2019,126,307,-28.577571554244,29.572089321295
"tree_101812",2020,101,282,-28.577571554244,29.572089321295
"tree_1018493",2019,151,332,-7.23931488746096,34.3122385959375
"tree_1018493",2020,81,262,-7.23931488746096,34.3122385959375
"tree_1018493",2021,61,242,-7.23931488746096,34.3122385959375
"tree_1018493",2023,116,297,-7.23931488746096,34.3122385959375
"tree_1018700",2020,151,332,-7.30476111362238,36.4462796371967
"tree_101968",2019,121,302,-25.9257129440523,27.6321351124881
"tree_101968",2021,96,277,-25.9257129440523,27.6321351124881
"tree_101968",2022,106,287,-25.9257129440523,27.6321351124881
"tree_1019708",2021,46,227,-6.67427097927145,31.0835462143711
"tree_1019719",2019,141,322,-10.1947936883817,35.0134902049056
"tree_1019719",2022,166,347,-10.1947936883817,35.0134902049056
"tree_102034",2019,116,297,-25.1977736152794,29.7851050377192
"tree_102034",2020,96,277,-25.1977736152794,29.7851050377192
"tree_102034",2021,66,247,-25.1977736152794,29.7851050377192
"tree_102034",2023,91,272,-25.1977736152794,29.7851050377192
"tree_1021162",2019,76,257,-8.51363678651472,33.1169854767635
"tree_1021162",2021,116,297,-8.51363678651472,33.1169854767635
"tree_1021317",2021,61,242,-5.28609485302006,30.9787038304024
"tree_1021536",2021,76,257,-7.29376497042458,30.5924252834456
"tree_1021545",2019,101,282,-11.331998230042,36.0806467281173
"tree_1021545",2020,106,287,-11.331998230042,36.0806467281173
"tree_1021545",2022,116,297,-11.331998230042,36.0806467281173
"tree_1021789",2019,31,212,-3.38362830676948,34.6487535751379
"tree_1021789",2020,26,207,-3.38362830676948,34.6487535751379
"tree_1021789",2021,116,297,-3.38362830676948,34.6487535751379
"tree_102207",2021,121,302,-33.643574097468,24.3633286578449
"tree_1022707",2019,81,262,-7.43267934554258,34.3505511921887
"tree_1022707",2021,96,277,-7.43267934554258,34.3505511921887
"tree_1022707",2022,96,277,-7.43267934554258,34.3505511921887
"tree_1022942",2019,96,277,-5.71925192935179,35.1073319865753
"tree_1022990",2021,46,227,-6.33450977450414,31.8902689405563
"tree_1023149",2019,76,257,-7.61090069644671,33.9402024177454
"tree_1023149",2020,81,262,-7.61090069644671,33.9402024177454
"tree_1023149",2021,76,257,-7.61090069644671,33.9402024177454
"tree_1023149",2022,91,272,-7.61090069644671,33.9402024177454
"tree_1023149",2023,76,257,-7.61090069644671,33.9402024177454
"tree_1023200",2021,71,252,-6.71961557788395,31.2690671136997
"tree_1023951",2019,126,307,-4.10363489476833,36.4604328239403
"tree_1025839",2020,91,272,-5.9787849879655,33.5696109882945
"tree_1025839",2021,91,272,-5.9787849879655,33.5696109882945
"tree_1025839",2023,71,252,-5.9787849879655,33.5696109882945
"tree_1025988",2019,81,262,-9.12807861617429,32.5279649822096
"tree_1025988",2020,81,262,-9.12807861617429,32.5279649822096
"tree_1025988",2021,146,327,-9.12807861617429,32.5279649822096
"tree_1025988",2023,121,302,-9.12807861617429,32.5279649822096
"tree_1026362",2019,81,262,-4.60251020242575,36.7592683992391
"tree_1027466",2019,51,232,-7.24760881542037,34.2923153324307
"tree_1027466",2021,26,207,-7.24760881542037,34.2923153324307
"tree_1027466",2022,96,277,-7.24760881542037,34.2923153324307
"tree_1027721",2021,56,237,-6.84861737136013,31.4792869737633
"tree_1027968",2021,51,232,-5.30097041413435,32.0692973887511
"tree_1028612",2019,96,277,-8.88170882387035,33.9201007901964
"tree_1028612",2021,91,272,-8.88170882387035,33.9201007901964
"tree_1028612",2023,101,282,-8.88170882387035,33.9201007901964
"tree_102875",2020,76,257,-25.2031825048572,31.1573175821993
"tree_1028954",2022,151,332,-10.2706073244924,40.0907296827843
"tree_1030529",2019,81,262,-7.31278749551858,33.9228030054348
"tree_1030529",2021,81,262,-7.31278749551858,33.9228030054348
"tree_1030529",2022,86,267,-7.31278749551858,33.9228030054348
"tree_10306",2019,116,297,-25.3543594078722,29.6802671128516
"tree_10306",2021,101,282,-25.3543594078722,29.6802671128516
"tree_10306",2022,116,297,-25.3543594078722,29.6802671128516
"tree_10306",2023,96,277,-25.3543594078722,29.6802671128516
"tree_1031107",2021,61,242,-5.65227177242798,34.2174916167539
"tree_1031107",2022,136,317,-5.65227177242798,34.2174916167539
"tree_1031234",2019,56,237,-7.7626216097902,34.3093535575559
"tree_1031234",2020,116,297,-7.7626216097902,34.3093535575559
"tree_1031234",2021,116,297,-7.7626216097902,34.3093535575559
"tree_1031234",2022,116,297,-7.7626216097902,34.3093535575559
"tree_1031234",2023,146,327,-7.7626216097902,34.3093535575559
"tree_1031656",2020,51,232,-5.10841751244445,30.0194530935831
"tree_1032139",2021,51,232,-3.42401438501054,31.0766033940309
"tree_1032881",2020,66,247,-6.30070087031692,32.453413271697
"tree_1032881",2021,51,232,-6.30070087031692,32.453413271697
"tree_1033861",2020,96,277,-11.0662447254588,39.0931663497137
"tree_1033861",2021,171,352,-11.0662447254588,39.0931663497137
"tree_103397",2023,111,292,-27.5125732359421,30.9397937146101
"tree_1034279",2021,81,262,-7.20668318595184,32.0539759175314
"tree_1034279",2023,56,237,-7.20668318595184,32.0539759175314
"tree_1034324",2020,71,252,-5.23444062641694,29.9085730867881
"tree_1034862",2019,106,287,-7.63722722906625,36.6094470629444
"tree_1035370",2019,101,282,-6.54419008334033,34.5239923867636
"tree_1035370",2021,76,257,-6.54419008334033,34.5239923867636
"tree_1035370",2022,121,302,-6.54419008334033,34.5239923867636
"tree_1035429",2019,81,262,-6.96103130891751,36.36379518591
"tree_1035429",2020,116,297,-6.96103130891751,36.36379518591
"tree_1035429",2021,96,277,-6.96103130891751,36.36379518591
"tree_1035429",2022,151,332,-6.96103130891751,36.36379518591
"tree_1035506",2019,76,257,-6.5451800037742,33.4222198620739
"tree_1035506",2020,76,257,-6.5451800037742,33.4222198620739
"tree_1035506",2021,76,257,-6.5451800037742,33.4222198620739
"tree_1036052",2019,91,272,-7.01403664313982,35.6899492120165
"tree_1036828",2020,116,297,-7.15620170292578,35.115893460598
"tree_1036828",2021,51,232,-7.15620170292578,35.115893460598
"tree_103723",2021,176,357,-29.006581666596,25.9078096533227
"tree_103723",2022,141,322,-29.006581666596,25.9078096533227
"tree_103723",2023,186,2,-29.006581666596,25.9078096533227
"tree_1037237",2020,56,237,-6.41563865907054,36.1663729458698
"tree_1037237",2021,116,297,-6.41563865907054,36.1663729458698
"tree_1037237",2022,126,307,-6.41563865907054,36.1663729458698
"tree_1037237",2023,81,262,-6.41563865907054,36.1663729458698
"tree_1037257",2021,91,272,-6.75008461538214,30.9757296099998
"tree_1037829",2020,111,292,-11.1679300658815,36.4091397845225
"tree_1037829",2021,101,282,-11.1679300658815,36.4091397845225
"tree_1038376",2021,81,262,-6.57303600805507,32.0782245090601
"tree_1038992",2019,66,247,-8.3801268418735,33.4641398710774
"tree_1038992",2021,116,297,-8.3801268418735,33.4641398710774
"tree_1038992",2022,81,262,-8.3801268418735,33.4641398710774
"tree_1038992",2023,61,242,-8.3801268418735,33.4641398710774
"tree_103952",2019,131,312,-23.3867141815234,30.2639634407477
"tree_103952",2021,71,252,-23.3867141815234,30.2639634407477
"tree_1040524",2021,51,232,-5.78479179663534,31.7127699640228
"tree_104209",2020,81,262,-28.5122145101036,29.1230712225162
"tree_1042232",2021,76,257,-7.34334571503785,31.8808022690198
"tree_10423",2023,76,257,-27.3363361850068,31.1090879452052
"tree_104273",2019,21,202,-34.3923374281606,19.2777060699857
"tree_1042836",2020,121,302,-10.1641418277403,35.0434196911763
"tree_1042836",2021,121,302,-10.1641418277403,35.0434196911763
"tree_104363",2020,61,242,-30.8050218443707,29.1793227823054
"tree_104363",2023,36,217,-30.8050218443707,29.1793227823054
"tree_1043814",2019,81,262,-6.59602713308664,34.4251920847223
"tree_1043814",2021,66,247,-6.59602713308664,34.4251920847223
"tree_1043814",2023,146,327,-6.59602713308664,34.4251920847223
"tree_1044052",2019,61,242,-7.20082392716761,32.2621222956052
"tree_1044052",2020,86,267,-7.20082392716761,32.2621222956052
"tree_1044052",2021,56,237,-7.20082392716761,32.2621222956052
"tree_1044052",2022,71,252,-7.20082392716761,32.2621222956052
"tree_1044052",2023,51,232,-7.20082392716761,32.2621222956052
"tree_1044211",2020,76,257,-11.4499102391983,36.1517693899198
"tree_1044211",2021,91,272,-11.4499102391983,36.1517693899198
"tree_1044211",2022,101,282,-11.4499102391983,36.1517693899198
"tree_1044489",2021,96,277,-7.08191753847642,31.4290774959015
"tree_1044747",2021,81,262,-5.60728836100082,31.583045796176
"tree_1044919",2021,101,282,-11.130339844001,39.0487224895141
"tree_104521",2023,126,307,-28.4331591075271,30.414417969392
"tree_1045227",2021,121,302,-3.00383775184539,35.7249264006797
"tree_1045301",2019,111,292,-10.8652150726663,34.7542291514561
"tree_1045639",2021,26,207,-6.85556019170035,31.2769106724527
"tree_1045828",2021,61,242,-6.7352135133689,30.9951133222791
"tree_1046247",2019,61,242,-7.48208172611371,32.8905344888653
"tree_1046247",2020,86,267,-7.48208172611371,32.8905344888653
"tree_1046247",2021,81,262,-7.48208172611371,32.8905344888653
"tree_1046247",2023,76,257,-7.48208172611371,32.8905344888653
"tree_1046425",2021,61,242,-6.64299038538153,31.8112090788787
"tree_104678",2019,71,252,-25.2057955380745,29.3921556755864
"tree_104678",2020,111,292,-25.2057955380745,29.3921556755864
"tree_104678",2021,101,282,-25.2057955380745,29.3921556755864
"tree_104678",2022,121,302,-25.2057955380745,29.3921556755864
"tree_104678",2023,96,277,-25.2057955380745,29.3921556755864
"tree_1047989",2021,66,247,-7.45666039100801,31.947060051573
"tree_1047989",2022,131,312,-7.45666039100801,31.947060051573
"tree_1047989",2023,66,247,-7.45666039100801,31.947060051573
"tree_1048021",2022,41,222,-3.42067897742256,31.2184028075304
"tree_1049057",2021,66,247,-5.63036866805345,31.4169086091267
"tree_1050202",2019,41,222,-6.95246537579384,32.3046710378572
"tree_1050202",2020,36,217,-6.95246537579384,32.3046710378572
"tree_1050202",2021,56,237,-6.95246537579384,32.3046710378572
"tree_1050202",2023,41,222,-6.95246537579384,32.3046710378572
"tree_1050918",2019,91,272,-8.5405920523828,32.5982805467214
"tree_1050918",2020,91,272,-8.5405920523828,32.5982805467214
"tree_1050918",2021,81,262,-8.5405920523828,32.5982805467214
"tree_1050918",2023,121,302,-8.5405920523828,32.5982805467214
"tree_105132",2021,156,337,-26.8268259213369,25.3656676881437
"tree_105132",2023,151,332,-26.8268259213369,25.3656676881437
"tree_105149",2021,61,242,-25.3332634007883,27.2944429306096
"tree_105149",2023,56,237,-25.3332634007883,27.2944429306096
"tree_105324",2021,101,282,-25.1554032370695,29.4777079883978
"tree_105324",2022,86,267,-25.1554032370695,29.4777079883978
"tree_105324",2023,96,277,-25.1554032370695,29.4777079883978
"tree_1053420",2019,116,297,-9.68501141954758,37.1554639869388
"tree_1053879",2022,151,332,-7.87205686784387,31.2737536289069
"tree_1053974",2019,106,287,-8.43250344284727,35.1306798396912
"tree_1053974",2020,136,317,-8.43250344284727,35.1306798396912
"tree_1053974",2021,136,317,-8.43250344284727,35.1306798396912
"tree_105433",2019,86,267,-27.6637501389571,32.095655135078
"tree_1054332",2020,131,312,-6.52850296583431,34.8304931567732
"tree_1054332",2021,161,342,-6.52850296583431,34.8304931567732
"tree_1054332",2022,156,337,-6.52850296583431,34.8304931567732
"tree_1054802",2019,71,252,-7.52445210432355,34.0173671614752
"tree_1054802",2020,86,267,-7.52445210432355,34.0173671614752
"tree_1054802",2021,46,227,-7.52445210432355,34.0173671614752
"tree_1054802",2022,106,287,-7.52445210432355,34.0173671614752
"tree_1054955",2019,161,342,-10.6724838069342,36.2274938440094
"tree_1055447",2019,101,282,-11.3473241603627,35.8273341154731
"tree_1055447",2020,106,287,-11.3473241603627,35.8273341154731
"tree_1055447",2022,131,312,-11.3473241603627,35.8273341154731
"tree_1056915",2019,91,272,-7.81535493884825,35.0032119769774
"tree_1056915",2020,121,302,-7.81535493884825,35.0032119769774
"tree_1056915",2021,86,267,-7.81535493884825,35.0032119769774
"tree_1056915",2023,111,292,-7.81535493884825,35.0032119769774
"tree_1056985",2019,51,232,-7.49803638968294,32.9188408623525
"tree_1056985",2020,66,247,-7.49803638968294,32.9188408623525
"tree_1056985",2021,71,252,-7.49803638968294,32.9188408623525
"tree_1056985",2023,71,252,-7.49803638968294,32.9188408623525
"tree_1057256",2020,116,297,-6.17557849475723,35.0003269385958
"tree_1057256",2021,126,307,-6.17557849475723,35.0003269385958
"tree_1057256",2022,146,327,-6.17557849475723,35.0003269385958
"tree_1057600",2020,111,292,-7.15412822093592,35.1155367325137
"tree_1057600",2021,126,307,-7.15412822093592,35.1155367325137
"tree_1057772",2021,51,232,-6.63911542656609,31.8029151509193
"tree_1057875",2019,56,237,-7.00024464358151,32.2670808159767
"tree_1057875",2020,36,217,-7.00024464358151,32.2670808159767
"tree_1057875",2021,71,252,-7.00024464358151,32.2670808159767
"tree_1057875",2023,51,232,-7.00024464358151,32.2670808159767
"tree_1057927",2021,61,242,-7.21281444990033,31.6915847749179
"tree_1058186",2019,71,252,-5.68121133826484,35.1474460596521
"tree_1058186",2023,116,297,-5.68121133826484,35.1474460596521
"tree_1058911",2021,91,272,-6.89657500318994,31.2835814876286
"tree_1058967",2019,51,232,-6.53346148620574,34.2501277773641
"tree_1058967",2021,91,272,-6.53346148620574,34.2501277773641
"tree_1058967",2022,151,332,-6.53346148620574,34.2501277773641
"tree_1059161",2021,51,232,-6.24337020807277,32.1617880628016
"tree_1059344",2020,96,277,-10.4815495589267,37.9387496779871
"tree_1059478",2019,76,257,-6.41852369745212,33.1375374735188
"tree_1059478",2020,76,257,-6.41852369745212,33.1375374735188
"tree_1059478",2021,81,262,-6.41852369745212,33.1375374735188
"tree_1059478",2022,71,252,-6.41852369745212,33.1375374735188
"tree_1059636",2019,36,217,-11.3227143816488,36.0225000503804
"tree_1059636",2020,106,287,-11.3227143816488,36.0225000503804
"tree_1059636",2021,76,257,-11.3227143816488,36.0225000503804
"tree_1059636",2022,91,272,-11.3227143816488,36.0225000503804
"tree_1059794",2019,31,212,-3.38137646073749,34.650015500736
"tree_1059794",2020,51,232,-3.38137646073749,34.650015500736
"tree_1059794",2021,111,292,-3.38137646073749,34.650015500736
"tree_10598",2019,186,2,-28.8645994299532,24.0316785578938
"tree_10598",2020,181,362,-28.8645994299532,24.0316785578938
"tree_10598",2021,106,287,-28.8645994299532,24.0316785578938
"tree_10598",2022,NA,NA,-28.8645994299532,24.0316785578938
"tree_10598",2023,176,357,-28.8645994299532,24.0316785578938
"tree_1059910",2022,46,227,-3.77306389727218,30.9440878289245
"tree_1060361",2022,56,237,-3.49712580588284,31.1634131733393
"tree_106043",2019,51,232,-27.0148706718618,29.3975645651642
"tree_106043",2021,66,247,-27.0148706718618,29.3975645651642
"tree_106043",2023,76,257,-27.0148706718618,29.3975645651642
"tree_1060491",2020,106,287,-7.25518036900912,35.8367963279086
"tree_106090",2021,121,302,-32.7332709129123,28.1816702672138
"tree_1060908",2021,111,292,-7.15232228500928,31.7747916005752
"tree_1061479",2019,76,257,-6.72944343660574,34.3168359291236
"tree_1061479",2020,91,272,-6.72944343660574,34.3168359291236
"tree_1061479",2021,36,217,-6.72944343660574,34.3168359291236
"tree_1061803",2019,96,277,-5.41663057725863,32.465675799594
"tree_1061803",2021,51,232,-5.41663057725863,32.465675799594
"tree_1061803",2022,131,312,-5.41663057725863,32.465675799594
"tree_1061803",2023,51,232,-5.41663057725863,32.465675799594
"tree_1061874",2019,81,262,-6.33234265139217,32.2703270415436
"tree_1061874",2020,81,262,-6.33234265139217,32.2703270415436
"tree_1061874",2021,66,247,-6.33234265139217,32.2703270415436
"tree_1061874",2023,71,252,-6.33234265139217,32.2703270415436
"tree_1063270",2019,101,282,-6.69816284271582,34.6301858783514
"tree_1063270",2020,146,327,-6.69816284271582,34.6301858783514
"tree_1063270",2021,116,297,-6.69816284271582,34.6301858783514
"tree_1063554",2019,51,232,-7.02728909147066,33.9575126480348
"tree_1063554",2020,86,267,-7.02728909147066,33.9575126480348
"tree_1063554",2021,26,207,-7.02728909147066,33.9575126480348
"tree_1063901",2022,121,302,-4.35938217658767,36.4233821532872
"tree_106395",2021,141,322,-25.9642039043457,27.1158648516212
"tree_106395",2023,146,327,-25.9642039043457,27.1158648516212
"tree_1064000",2020,56,237,-5.10625038933248,30.0401879134816
"tree_1064999",2021,121,302,-3.16520370076749,32.8166159707023
"tree_106502",2022,101,282,-31.6189593960604,25.5042208760764
"tree_106502",2023,26,207,-31.6189593960604,25.5042208760764
"tree_106583",2021,101,282,-31.9375398708239,25.1976353831467
"tree_106583",2022,46,227,-31.9375398708239,25.1976353831467
"tree_106583",2023,41,222,-31.9375398708239,25.1976353831467
"tree_1066288",2019,41,222,-7.47352025209109,34.020435023
"tree_1066288",2021,46,227,-7.47352025209109,34.020435023
"tree_1066288",2022,76,257,-7.47352025209109,34.020435023
"tree_1066420",2019,111,292,-5.55924154714994,36.4618731135806
"tree_1066420",2020,126,307,-5.55924154714994,36.4618731135806
"tree_1066420",2023,161,342,-5.55924154714994,36.4618731135806
"tree_1066703",2021,21,202,-6.71501824469784,30.7703746291855
"tree_1067026",2019,151,332,-7.39680141846656,34.9628258987363
"tree_1067026",2020,126,307,-7.39680141846656,34.9628258987363
"tree_1067026",2021,86,267,-7.39680141846656,34.9628258987363
"tree_1067026",2023,111,292,-7.39680141846656,34.9628258987363
"tree_1067152",2019,61,242,-2.41887503925014,35.8267901051446
"tree_1067152",2020,121,302,-2.41887503925014,35.8267901051446
"tree_1067152",2022,101,282,-2.41887503925014,35.8267901051446
"tree_1067152",2023,76,257,-2.41887503925014,35.8267901051446
"tree_1067998",2020,46,227,-2.13229753274728,33.8828672964002
"tree_1067998",2023,71,252,-2.13229753274728,33.8828672964002
"tree_1068616",2019,91,272,-10.2976517723816,35.8818733804578
"tree_1068616",2020,76,257,-10.2976517723816,35.8818733804578
"tree_1068751",2019,76,257,-7.27375252489672,33.7631538104183
"tree_1068751",2020,86,267,-7.27375252489672,33.7631538104183
"tree_1068751",2021,31,212,-7.27375252489672,33.7631538104183
"tree_1068751",2022,81,262,-7.27375252489672,33.7631538104183
"tree_1068751",2023,76,257,-7.27375252489672,33.7631538104183
"tree_1069160",2021,176,357,-10.0593930848938,39.8595029976579
"tree_1070652",2019,91,272,-7.62361359355008,33.9142415314122
"tree_1070652",2020,76,257,-7.62361359355008,33.9142415314122
"tree_1070652",2021,61,242,-7.62361359355008,33.9142415314122
"tree_1070652",2022,136,317,-7.62361359355008,33.9142415314122
"tree_1070652",2023,71,252,-7.62361359355008,33.9142415314122
"tree_1070818",2019,56,237,-6.37173880919936,33.4419603024375
"tree_1070818",2020,81,262,-6.37173880919936,33.4419603024375
"tree_1070818",2021,111,292,-6.37173880919936,33.4419603024375
"tree_1070818",2022,91,272,-6.37173880919936,33.4419603024375
"tree_1070998",2020,121,302,-6.74657084375203,34.878450788603
"tree_1070998",2021,116,297,-6.74657084375203,34.878450788603
"tree_1071207",2021,51,232,-5.71294230136116,31.7735296749771
"tree_1071405",2021,56,237,-6.71637381141809,30.8939675330838
"tree_1071647",2020,86,267,-4.36136647655645,34.2950220067702
"tree_1071647",2021,91,272,-4.36136647655645,34.2950220067702
"tree_1071647",2022,126,307,-4.36136647655645,34.2950220067702
"tree_1071745",2021,51,232,-5.96517581155038,34.309442739577
"tree_1071745",2022,151,332,-5.96517581155038,34.309442739577
"tree_107258",2019,131,312,-24.9703327069473,30.5798372411717
"tree_107258",2020,91,272,-24.9703327069473,30.5798372411717
"tree_107258",2021,101,282,-24.9703327069473,30.5798372411717
"tree_107258",2022,81,262,-24.9703327069473,30.5798372411717
"tree_107258",2023,66,247,-24.9703327069473,30.5798372411717
"tree_1072775",2020,186,2,-6.20640871944075,34.107873535557
"tree_1072775",2021,76,257,-6.20640871944075,34.107873535557
"tree_1072775",2022,146,327,-6.20640871944075,34.107873535557
"tree_1072977",2021,51,232,-5.74684038756946,31.8893682021435
"tree_1073448",2019,71,252,-7.21894125474776,32.684100405596
"tree_1073448",2020,71,252,-7.21894125474776,32.684100405596
"tree_1073448",2021,46,227,-7.21894125474776,32.684100405596
"tree_1073448",2023,56,237,-7.21894125474776,32.684100405596
"tree_107375",2023,106,287,-28.4581256143253,30.1000780997304
"tree_1073942",2021,106,287,-10.262313396533,35.271667696799
