"tree_id_num","lon_tr","lat_tr"
"tree_3467025",25.11048807,-16.96555558
"tree_119209",29.61346705,-29.0677033
"tree_4345994",30.59601678,-17.17955109
"tree_4399006",31.1143599,-17.95752159
"tree_48642",22.80910922,-33.81287259
"tree_16464",32.51096006,-27.65536682
"tree_3843063",26.30979926,-14.09698093
"tree_4144437",30.41581366,-17.35506772
"tree_4585660",30.48062909,-17.99998093
"tree_2667961",31.65134959,-9.77126665
"tree_1728631",36.07911251,-7.750180002
"tree_2899011",24.54725172,-13.19334522
"tree_4355575",31.83733588,-18.25149167
"tree_1636154",31.00006926,-3.760173959
"tree_2514765",28.46223112,-13.60685051
"tree_1289667",39.52262487,-10.73486426
"tree_47550",28.57308479,-30.90319082
"tree_223179",29.51818207,-30.72055255
"tree_51840",27.37674885,-32.4804967
"tree_2337259",25.44285881,-17.62507263
"tree_4474708",31.56752702,-17.42042446
"tree_3568038",28.68534411,-15.43260213
"tree_69974",30.62707577,-29.11277691
"tree_337252",31.16233325,-5.652544372
"tree_3411617",22.68734578,-16.84701199
"tree_1677196",38.79072411,-6.862860929
"tree_4179071",30.68508165,-19.72125192
"tree_4187326",30.20117454,-18.06750119
"tree_2564133",31.39650498,-13.34551372
"tree_120763",19.57942588,-34.44453415
"tree_294524",38.06819862,-9.446029479
"tree_3604662",26.55815332,-14.5843168
"tree_3545492",29.54263887,-9.223171561
"tree_4365397",29.4836975,-19.40285194
"tree_3820190",29.18619896,-11.39310526
"tree_240083",29.37728288,-31.55892168
"tree_1523757",33.75963889,-7.282856821
"tree_852832",39.73122424,-7.885581125
"tree_4281899",32.70670999,-19.44080392
"tree_16550",23.31699534,-30.58073422
"tree_4086110",29.53344391,-15.62641865
"tree_2904751",25.9225292,-15.0459607
"tree_326098",39.59131662,-9.756406352
"tree_4560736",28.06956731,-18.19551024
"tree_39228",28.99082428,-31.49617922
"tree_1714853",39.37217009,-9.615776691
"tree_3180822",29.00554505,-14.0106199
"tree_218449",28.23629698,-25.63057015
"tree_300001",34.93839664,-10.28746362
"tree_4553133",31.32566361,-18.80688868
"tree_237544",26.50647328,-33.33337954
"tree_3897232",28.50487049,-15.58044356
"tree_1545471",31.03738998,-4.762881472
"tree_578422",32.28916653,-3.540395041
"tree_880826",37.84742944,-8.242383816
"tree_209011",26.66441018,-25.71837354
"tree_2830873",25.76540357,-14.53212156
"tree_3302281",27.10741693,-12.05496614
"tree_1556929",37.34936913,-8.975641292
"tree_1645697",38.54498431,-8.314591738
"tree_1069462",36.90557711,-9.503903993
"tree_212268",26.60960103,-33.65628687
"tree_2335585",30.20079965,-8.501452929
"tree_1465850",30.77055586,-3.789111217
"tree_54408",30.29840115,-26.87270867
"tree_2408981",28.67506739,-15.43774052
"tree_3537417",30.91926855,-9.284020933
"tree_2694208",24.93758677,-16.67221653
